replicate,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event
430,2.5812017691125977,2.5150816357761556,0.06612013333644207
431,2.5540320711312345,2.4934752903865505,0.06055678074468407
432,2.6240142785336005,2.5884447151405103,0.03556956339309014
433,2.6438870874317058,2.5975889128640817,0.046298174567624084
434,2.8224475561412157,2.777763628481414,0.04468392765980189
435,2.6377881941101395,2.597752044139624,0.040036149970515744
436,2.679806332834062,2.6555252971079706,0.024281035726091638
437,2.8055808548414642,2.7737085480765145,0.03187230676494979
438,2.7484210636527533,2.7224766775843294,0.025944386068423864
439,2.758585081009562,2.731825823559091,0.02675925745047092
440,2.7876806771585314,2.773019881707919,0.014660795450612607
441,2.5480743954829035,2.4991577681923087,0.04891662729059476
442,2.7325171474638923,2.698213855172756,0.034303292291136156
443,2.6751570323639777,2.6551172216715258,0.020039810692451976
444,2.692002504213375,2.6485572551652896,0.043445249048085444
445,2.734911456470106,2.7059943072396164,0.028917149230489603
446,2.5264487687152197,2.4580629377753898,0.06838583093982997
447,2.6181882935226146,2.549649654087459,0.0685386394351557
448,2.4847472790010596,2.4218864777602627,0.06286080124079696
449,2.63185479817444,2.5887673013639803,0.04308749681045976
450,2.5366471092114375,2.476442951867282,0.06020415734415563
451,2.712361181797441,2.6972248766013887,0.015136305196052469
452,2.611886912348004,2.5636917999890723,0.0481951123589317
453,2.7775582016806317,2.7672509220418364,0.010307279638795297
454,2.7201534219312324,2.6769109731628946,0.04324244876833783
455,2.96422071676092,2.951230900500901,0.012989816260018827
456,2.560384828391157,2.4989076375669335,0.06147719082422354
457,2.6024288852516673,2.5671106377516706,0.03531824749999668
458,2.7845050314575834,2.7567900911422636,0.027714940315319847
459,2.633037664169386,2.5871840380232896,0.04585362614609645
460,2.569212136550286,2.504622297783035,0.064589838767251
461,2.704669609306937,2.676937088223599,0.02773252108333768
462,2.60568409279194,2.5484959068247037,0.057188185967236294
463,2.688403018535425,2.6539894600731273,0.034413558462297544
464,2.6755635033747613,2.626304992972111,0.04925851040265039
465,2.635374958813658,2.5904093400294053,0.04496561878425265
466,2.7771544466066165,2.7417155217913782,0.03543892481523825
467,2.8269817477336847,2.813188022936087,0.013793724797597662
468,2.670923403402326,2.622274688085674,0.048648715316651714
469,2.65395751123917,2.614422651937653,0.03953485930151679
470,2.5580158747420856,2.4913931687683344,0.0666227059737512
471,2.4954231525518975,2.4208293140715225,0.07459383848037504
472,2.5770955489753806,2.522323433233001,0.0547721157423795
473,2.7303200689418614,2.7181269849187206,0.012193084023140788
474,2.655839620553964,2.607874252742942,0.04796536781102212
475,2.740938720669131,2.7279772488099474,0.012961471859183504
476,2.6536400502936277,2.6001284877096227,0.053511562584005024
477,2.767778606167311,2.7300039698150695,0.03777463635224132
478,2.9307967622710964,2.9358692873984946,-0.0050725251273981975
479,2.5817773788892846,2.5370159351964077,0.044761443692876934
480,2.612370797827002,2.562806492947167,0.04956430487983532
481,2.666592747193711,2.627921238752068,0.03867150844164291
482,2.68075765690269,2.6525472690061176,0.028210387896572264
483,2.6358771295335597,2.597378570098788,0.03849855943477154
