source_id,language,target_count,seed,master_codebook_sha256,reserved_test_encoded,train_active_target_word_types,train_cipher_glyph_alphabet_size,train_exact_cipher_token_recurrence_fraction,train_max_realized_variants_per_target_word,train_mean_pairwise_hamming_distance_within_variant_family,train_mean_realized_variants_per_target_word_present,train_round_trip_accuracy,train_same_surface_probability_given_same_target_plaintext_word,train_target_code_collision_count,train_targeted_token_fraction,train_targeted_tokens,train_targeted_variant_utilization_fraction,train_tokens,train_unique_cipher_tokens,validation_active_target_word_types,validation_cipher_glyph_alphabet_size,validation_exact_cipher_token_recurrence_fraction,validation_max_realized_variants_per_target_word,validation_mean_pairwise_hamming_distance_within_variant_family,validation_mean_realized_variants_per_target_word_present,validation_round_trip_accuracy,validation_same_surface_probability_given_same_target_plaintext_word,validation_target_code_collision_count,validation_targeted_token_fraction,validation_targeted_tokens,validation_targeted_variant_utilization_fraction,validation_tokens,validation_unique_cipher_tokens
german_rem_v21,German,1024,40814041442,1bd7f29a312aa2d428bde9c565cfa3c55c178c009f2bacd4728fd3228a7ed592,False,1024,59,0.6381127537667115,4,1.0,2.73828125,1.0,0.2491712065854892,0,0.8232298224517224,11638,0.6845703125,14137,5116,1024,55,0.4481943975700304,4,1.0,1.8771593090211132,1.0,0.2475710523926269,0,0.7556530543368208,2239,0.4692898272552783,2963,1635
italian_old_ud218,Italian,64,40814041438,5a3c64aeb9d31b5c4943e7c8e0e38d64fa92df4fa87de5fbe8149eab67bc84ad,False,64,44,0.7396234488660676,4,1.0,4.0,1.0,0.2504362477486679,0,0.47454000855798034,6654,1.0,14022,3651,64,44,0.5529203539823009,4,1.0,3.625,1.0,0.24977275022724976,0,0.47575221238938054,1344,0.90625,2825,1263
italian_old_ud218,Italian,64,40814041439,b29fd06ef7b8cc42d71a72cc8b22e8d62cf0913955e25a94de7c239705c2ff8c,False,64,44,0.7396234488660676,4,1.0,4.0,1.0,0.2491371840625046,0,0.47454000855798034,6654,1.0,14022,3651,64,44,0.5518584070796461,4,1.0,3.671875,1.0,0.2522977477022523,0,0.47575221238938054,1344,0.91796875,2825,1266
italian_old_ud218,Italian,64,40814041440,82e029a9fe853b606fd1aeab4a27f4a02843dc1e3b08bc3291a0db9fd4eea637,False,64,44,0.7396234488660676,4,1.0,4.0,1.0,0.2502413214401583,0,0.47454000855798034,6654,1.0,14022,3651,64,44,0.552566371681416,4,1.0,3.640625,1.0,0.2477864188802478,0,0.47575221238938054,1344,0.91015625,2825,1264
italian_old_ud218,Italian,64,40814041441,ed843c86145dd7a90ca7e44891a784866a4dc0b95d5ad094d2f898b84ac455d4,False,64,44,0.7396234488660676,4,1.0,4.0,1.0,0.2507887172380277,0,0.47454000855798034,6654,1.0,14022,3651,64,44,0.5536283185840708,4,1.0,3.59375,1.0,0.2480894185772481,0,0.47575221238938054,1344,0.8984375,2825,1261
italian_old_ud218,Italian,64,40814041442,e5d3b95e2f213a63e63f809676f11f7f0b36eb7cd13ff6e98db06dee3282a420,False,64,44,0.7396234488660676,4,1.0,4.0,1.0,0.25099565955185643,0,0.47454000855798034,6654,1.0,14022,3651,64,44,0.5553982300884955,4,1.0,3.515625,1.0,0.2490994175672491,0,0.47575221238938054,1344,0.87890625,2825,1256
italian_old_ud218,Italian,256,40814041438,5a3c64aeb9d31b5c4943e7c8e0e38d64fa92df4fa87de5fbe8149eab67bc84ad,False,256,44,0.7011838539438026,4,1.0,3.85546875,1.0,0.25033969960383595,0,0.6509057195835116,9127,0.9638671875,14022,4190,256,43,0.495929203539823,4,1.0,2.4954545454545456,1.0,0.25029566360052563,0,0.6389380530973451,1805,0.6238636363636364,2825,1424
italian_old_ud218,Italian,256,40814041439,b29fd06ef7b8cc42d71a72cc8b22e8d62cf0913955e25a94de7c239705c2ff8c,False,256,44,0.7016830694622735,4,1.0,3.828125,1.0,0.24911782425337808,0,0.6509057195835116,9127,0.95703125,14022,4183,256,43,0.49734513274336284,4,1.0,2.477272727272727,1.0,0.25279237844940866,0,0.6389380530973451,1805,0.6193181818181818,2825,1420
italian_old_ud218,Italian,256,40814041440,82e029a9fe853b606fd1aeab4a27f4a02843dc1e3b08bc3291a0db9fd4eea637,False,256,44,0.7007559549279704,4,1.0,3.87890625,1.0,0.25016756775083654,0,0.6509057195835116,9127,0.9697265625,14022,4196,256,43,0.4923893805309735,4,1.0,2.540909090909091,1.0,0.24776609724047305,0,0.6389380530973451,1805,0.6352272727272728,2825,1434
italian_old_ud218,Italian,256,40814041441,ed843c86145dd7a90ca7e44891a784866a4dc0b95d5ad094d2f898b84ac455d4,False,256,44,0.7015404364569962,4,1.0,3.8359375,1.0,0.2507974138493116,0,0.6509057195835116,9127,0.958984375,14022,4185,256,43,0.49309734513274334,4,1.0,2.5318181818181817,1.0,0.24750328515111694,0,0.6389380530973451,1805,0.6329545454545454,2825,1432
