source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,target_count,phase3a2_mechanism
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041440,copy_edit,local_copy_edit,16,387,10000,1554025135107024095,4.411373931529867,2.75890560534208,1.6524683261877868,0.3745926670094616,1.6227395625089227,1.6821380591542514,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041441,hmm_space_free,categorical_hmm,16,387,10000,3662901159596299937,3.982438560284911,3.3684333697307993,0.6140051905541117,0.15417819540954447,0.5869125251341148,0.6408853528879412,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041441,hmm_token_aware,categorical_hmm,16,387,10000,1881073177254777510,3.3879833454171884,2.7894535775801277,0.5985297678370607,0.1766625472485489,0.5774892557657197,0.6196392426112012,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041441,slot_grammar,finite_template_slot_grammar,16,387,10000,415709062433650124,3.239433264410096,2.7663599226912474,0.47307334171884863,0.14603583500739148,0.45114191306403506,0.4950604467087654,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041441,token_markov,exact_token_markov,1,387,10000,6272934805238681290,2.28463043968149,2.7663599226912474,-0.4817294830097576,-0.21085663337170546,-0.5103833349692389,-0.4541557267729494,0.0,1.0,False,False,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041441,copy_edit,local_copy_edit,16,387,10000,4440766221331264093,4.413732785263755,2.7663599226912474,1.6473728625725075,0.3732380147870832,1.6185073456069046,1.6771568918737054,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041442,hmm_space_free,categorical_hmm,16,387,10000,3209562120495855107,4.023872333789909,3.370067229398634,0.6538051043912754,0.16248157251437578,0.627575625666544,0.6803987611081292,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,8278628941269093246,3.391666860474119,2.7966332443461632,0.5950336161279557,0.17543987679402462,0.5737394307483212,0.6164837536280059,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,7898704806857085224,3.221513662858075,2.773137997173291,0.44837566568478415,0.13918167439556728,0.4235762933129631,0.47366441480370086,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041442,token_markov,exact_token_markov,1,387,10000,2605678114446090029,2.2673767595467917,2.773137997173291,-0.505761237626499,-0.22306007834692276,-0.5341917401404421,-0.47682702962314727,0.0,1.0,False,False,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N256,40814041442,copy_edit,local_copy_edit,16,387,10000,5136394087954092678,4.413308536644787,2.773137997173291,1.6401705394714963,0.37164193843524795,1.610884736756288,1.6700041045049525,1.0,0.0,True,True,256,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041438,hmm_space_free,categorical_hmm,16,387,10000,2458147794541908125,4.061809487375438,3.588713766245693,0.4730957211297451,0.11647412873503304,0.447043889035827,0.5002967190671025,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041438,hmm_token_aware,categorical_hmm,16,387,10000,268443620010990486,3.351989143921001,3.0406406206542793,0.3113485232667217,0.09288470514033975,0.28874837041844675,0.3337303669383779,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041438,slot_grammar,finite_template_slot_grammar,16,387,10000,8208730814986269129,3.1743933120142906,3.003868442502452,0.17052486951183843,0.053718885075281664,0.147904610440537,0.1940692702548411,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041438,token_markov,exact_token_markov,1,387,10000,8510715280806081120,2.53263230542879,3.003868442502452,-0.4712361370736624,-0.1860657530362977,-0.4996577150217532,-0.4436651868105313,0.0,1.0,False,False,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041438,copy_edit,local_copy_edit,16,387,10000,1077574098293515299,4.200205005738399,3.003868442502452,1.1963365632359464,0.2848281361508519,1.152676295779876,1.2388097687668755,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041439,hmm_space_free,categorical_hmm,16,387,10000,3515938190941998577,4.03638573530183,3.5593423308912104,0.47704340441061976,0.11818578195796436,0.45154171064455617,0.5029240959175723,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041439,hmm_token_aware,categorical_hmm,16,387,10000,7084560998915704595,3.357255193950189,3.024125891302564,0.3331293026476252,0.0992266847178993,0.30872722670271185,0.35729917912583176,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041439,slot_grammar,finite_template_slot_grammar,16,387,10000,4979519742799524732,3.1816613557808715,2.991083978929405,0.1905773768514667,0.05989869930852332,0.16717633028199,0.21377754862932585,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041439,token_markov,exact_token_markov,1,387,10000,4082043956612708910,2.524631720346866,2.991083978929405,-0.4664522585825388,-0.1847605156915526,-0.4952345808209001,-0.43801393410371076,0.0,1.0,False,False,1024,related_multi_code_nomenclator_coverage
