source_id,language,seed,model,lag,match_rate,matches,pairs,eligible_family_count
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,2,0.0,0,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,3,0.0,0,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,4,0.0,0,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,5,0.0,0,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,6,0.0,0,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,7,0.0,0,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,8,0.0,0,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,9,0.0,0,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,10,0.0,0,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,11,0.0,0,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,12,0.0,0,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,13,0.0,0,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,14,0.0,0,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,15,0.0,0,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,fixed_cycle_k16,16,1.0,6933,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,1,0.0030292830696735107,27,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,2,0.00717458148274684,63,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,3,0.010983928777893398,95,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,4,0.013854643653868733,118,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,5,0.015623136553369112,131,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,6,0.02059857021689083,170,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,7,0.026720847186307104,217,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,8,0.030917511578420327,247,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,9,0.038182512409316534,300,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,10,0.03715210355987055,287,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,11,0.041748979323060716,317,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,12,0.04516820801501139,337,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,13,0.051303042707054165,376,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,14,0.05085452271779908,366,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,15,0.057607926397735314,407,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,cycle_shuffle_k16,16,0.06663781912591951,462,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,1,0.06395153147088523,570,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,2,0.06514064457351099,572,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,3,0.06370678691178171,551,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,4,0.06704238581660209,571,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,5,0.06416219439475253,538,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,6,0.059008845268387254,487,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,7,0.0639083856667898,519,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,8,0.0620853673801477,496,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,9,0.06261932035127911,492,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,10,0.06174757281553398,477,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,11,0.06203081785855393,471,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,12,0.06165393378903632,460,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,13,0.06180925092099877,453,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,14,0.06488814783937752,467,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,15,0.06199575371549894,438,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041439,iid_k16,16,0.0574066060868311,398,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,1,0.0,0,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,2,0.0,0,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,3,0.0,0,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,4,0.0,0,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,5,0.0,0,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,6,0.0,0,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,7,0.0,0,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,8,0.0,0,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,9,0.0,0,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,10,0.0,0,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,11,0.0,0,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,12,0.0,0,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,13,0.0,0,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,14,0.0,0,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,15,0.0,0,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,fixed_cycle_k16,16,1.0,6933,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,1,0.0030292830696735107,27,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,2,0.008199521694567818,72,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,3,0.011446409989594173,99,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,4,0.01526359046612657,130,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,5,0.01693500298151461,142,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,6,0.02265842723857991,187,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,7,0.026720847186307104,217,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,8,0.02929027412692452,234,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,9,0.033218785796105384,261,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,10,0.03572815533980583,276,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,11,0.04069537732121691,309,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,12,0.042621632488942504,318,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,13,0.04884704598171647,358,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,14,0.05363345838543838,386,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,15,0.05633404104741684,398,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,cycle_shuffle_k16,16,0.06389730275494014,443,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,1,0.06630764052507573,591,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,2,0.06411570436169,563,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,3,0.06532547115273442,565,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,4,0.060467300692732186,515,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,5,0.06451997614788313,541,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,6,0.06022052586938083,497,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,7,0.060091121783031644,488,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,8,0.060082613593691325,480,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,9,0.061601120020364004,484,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,10,0.06614886731391585,511,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,11,0.06347952061108916,482,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,12,0.06259214582495644,467,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,13,0.062218583708555056,456,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,14,0.05988606363762679,431,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,15,0.06496815286624204,459,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041440,iid_k16,16,0.06317611423626136,438,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,1,0.0,0,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,2,0.0,0,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,3,0.0,0,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,4,0.0,0,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,5,0.0,0,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,6,0.0,0,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,7,0.0,0,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,8,0.0,0,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,9,0.0,0,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,10,0.0,0,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,11,0.0,0,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,12,0.0,0,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,13,0.0,0,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,14,0.0,0,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,15,0.0,0,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,fixed_cycle_k16,16,1.0,6933,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,1,0.003253674408167845,29,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,2,0.006263523516683749,55,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,3,0.010637067869117818,92,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,4,0.013502406950804274,115,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,5,0.01872391174716756,157,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,6,0.019265721555797893,159,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,7,0.024381233838197267,198,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,8,0.032669921141569656,261,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,9,0.029018709431080564,228,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,10,0.04064724919093851,314,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,11,0.04214408007375214,320,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,12,0.0447661171424742,334,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,13,0.05116659844453541,375,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,14,0.051271363067944976,369,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,15,0.06383581033262561,451,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,cycle_shuffle_k16,16,0.06548391749603347,454,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,1,0.06395153147088523,570,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,2,0.06468511559047944,568,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,3,0.0565383281304197,489,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,4,0.060467300692732186,515,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,5,0.06535480023852117,548,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,6,0.06397673573246092,528,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,7,0.062184460041866764,505,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,8,0.06546501439479284,523,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,9,0.06376479572355861,501,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,10,0.060582524271844664,468,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,11,0.06361122086131964,483,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,12,0.06299423669749363,470,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,13,0.06426524764633647,471,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,14,0.06544393497290538,471,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,15,0.06652512384996462,470,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041441,iid_k16,16,0.06274340112505408,435,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,1,0.0,0,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,2,0.0,0,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,3,0.0,0,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,4,0.0,0,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,5,0.0,0,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,6,0.0,0,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,7,0.0,0,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,8,0.0,0,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,9,0.0,0,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,10,0.0,0,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,11,0.0,0,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,12,0.0,0,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,13,0.0,0,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,14,0.0,0,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,15,0.0,0,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,fixed_cycle_k16,16,1.0,6933,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,1,0.003365870077415012,30,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,2,0.007743992711536272,68,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,3,0.012024511504220141,104,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,4,0.014676529294352472,125,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,5,0.017889087656529516,150,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,6,0.021931418877983763,181,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,7,0.023272995936461028,189,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,8,0.027537864563775192,220,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,9,0.029018709431080564,228,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,10,0.03546925566343042,274,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,11,0.045173185829053074,343,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,12,0.04342581423401689,324,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,13,0.04816482466912266,353,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,14,0.056551340836459636,407,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,15,0.06128803963198868,433,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,cycle_shuffle_k16,16,0.06231068801384682,432,6933,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,1,0.05733198698530237,511,8913,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,2,0.06559617355654254,576,8781,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,3,0.061394380853277836,531,8649,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,4,0.0658682634730539,561,8517,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,5,0.06356589147286822,533,8385,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,6,0.05828183690779111,481,8253,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,7,0.06600172392562492,536,8121,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,8,0.06133433471022656,490,7989,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,9,0.06172839506172839,485,7857,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,10,0.05851132686084142,452,7725,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,11,0.06426972211247202,488,7593,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,12,0.06339632757003083,473,7461,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,13,0.06576613453404284,482,7329,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,14,0.06725024315687092,484,7197,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,15,0.06199575371549894,438,7065,132
italian_gutenberg_i_promessi_sposi_45334,Italian,40814041442,iid_k16,16,0.06533967979229771,453,6933,132
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,1,0.0,0,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,2,0.0,0,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,3,0.0,0,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,4,0.0,0,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,5,0.0,0,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,6,0.0,0,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,7,0.0,0,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,8,0.0,0,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,9,0.0,0,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,10,0.0,0,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,11,0.0,0,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,12,0.0,0,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,13,0.0,0,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,14,0.0,0,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,15,0.0,0,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041438,fixed_cycle_k16,16,1.0,2906,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,1,0.0030428167789610956,14,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,2,0.005793226381461676,26,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,3,0.011885714285714286,52,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,4,0.011262318160488035,48,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,5,0.016389491443721378,68,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,6,0.020564915758176414,83,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,7,0.024980881978078,98,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,8,0.026771653543307086,102,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,9,0.03191777116581011,118,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,10,0.03431919642857143,123,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,11,0.04062229904926534,141,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,12,0.03871351995235259,130,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,13,0.047149460708782745,153,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,14,0.05587484035759898,175,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,15,0.06459092414706856,195,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041438,cycle_shuffle_k16,16,0.057811424638678596,168,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,1,0.06302977613562269,290,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,2,0.05614973262032086,252,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,3,0.06354285714285714,278,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,4,0.0685124354763022,292,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,5,0.06338876837792239,263,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,6,0.06491575817641229,262,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,7,0.06066785623247515,238,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,8,0.06299212598425197,240,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,9,0.06329456315931836,234,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,10,0.06277901785714286,225,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,11,0.06395851339671564,222,3471,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,12,0.061941631923764146,208,3358,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,13,0.06409861325115562,208,3245,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,14,0.0561941251596424,176,3132,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,15,0.06160980457105002,186,3019,113
latin_gutenberg_aeneidos_227,Latin,40814041438,iid_k16,16,0.056434962147281484,164,2906,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,1,0.0,0,4601,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,2,0.0,0,4488,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,3,0.0,0,4375,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,4,0.0,0,4262,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,5,0.0,0,4149,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,6,0.0,0,4036,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,7,0.0,0,3923,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,8,0.0,0,3810,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,9,0.0,0,3697,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,10,0.0,0,3584,113
latin_gutenberg_aeneidos_227,Latin,40814041439,fixed_cycle_k16,11,0.0,0,3471,113
