replicate,token_markov_bits_per_event,matched_trigram_bits_per_event,delta_token_minus_trigram_bits_per_event
5554,2.4054310140119264,2.2932762738124177,0.11215474019950866
5555,2.491647031298493,2.36162638772525,0.13002064357324317
5556,2.4839004684764032,2.3627828723108677,0.12111759616553552
5557,2.5052701086969793,2.3608425843643897,0.14442752433258965
5558,2.3166692565079896,2.2109072173502193,0.10576203915777027
5559,2.3405308725761573,2.23020819035394,0.11032268222221742
5560,2.613251962634006,2.4788161020436252,0.1344358605903806
5561,2.581462937222446,2.446396996886755,0.13506594033569108
5562,2.3793202496762182,2.2688372697920274,0.11048297988419087
5563,2.5038204347878144,2.368040666650838,0.13577976813697656
5564,2.527372613397913,2.399612345284221,0.127760268113692
5565,2.607634416696183,2.4515977773631743,0.1560366393330086
5566,2.4489403231425952,2.3220896161120907,0.1268507070305045
5567,2.630314719150279,2.5091771681257704,0.12113755102450874
5568,2.4748350507283137,2.3466952082482258,0.12813984248008792
5569,2.4735565951051752,2.3467446443399993,0.12681195076517593
5570,2.4680663683334227,2.345575083910291,0.12249128442313184
5571,2.597655072266684,2.456185684134699,0.14146938813198462
5572,2.4650100638335437,2.341358234382853,0.12365182945069053
5573,2.3991558978260326,2.2816654932400255,0.11749040458600701
5574,2.5589829771488977,2.4221182431230766,0.1368647340258211
5575,2.461699728427766,2.33045409940195,0.13124562902581616
5576,2.370435414493484,2.251998705759934,0.11843670873355006
5577,2.4606677060655286,2.335342621646169,0.12532508441935963
5578,2.400162780235171,2.2706551852631995,0.1295075949719715
5579,2.355303996783613,2.245596817408964,0.10970717937464913
5580,2.5337779957787383,2.391385229916959,0.1423927658617794
5581,2.45974304690027,2.3325040050713692,0.12723904182890067
5582,2.5215459660695743,2.3885547049501628,0.1329912611194115
5583,2.457962431688482,2.3311148367847365,0.12684759490374553
5584,2.529167704325224,2.3886394762904697,0.1405282280347544
5585,2.3751726859983187,2.2576947223103767,0.11747796368794194
5586,2.510906487189361,2.3726509792468073,0.1382555079425538
5587,2.5376477715136194,2.4095413714116845,0.12810640010193497
5588,2.391933714401239,2.2641942054804725,0.12773950892076646
5589,2.4823873284311775,2.3625400974900574,0.11984723094112004
5590,2.382821455019552,2.268905612935914,0.11391584208363792
5591,2.4890871459432464,2.358313271306511,0.1307738746367355
5592,2.59541812478107,2.4567124880863638,0.13870563669470615
5593,2.4895402321356954,2.3586684382719985,0.13087179386369696
5594,2.579072196552083,2.4371188567742297,0.1419533397778534
5595,2.5707309389996773,2.4404017893839334,0.13032914961574393
5596,2.38633234718386,2.282318342592533,0.1040140045913267
5597,2.466075806622747,2.33024056916832,0.13583523745442694
5598,2.482986774745213,2.354386347969389,0.12860042677582362
5599,2.343877295285687,2.236301522783869,0.10757577250181782
5600,2.3030508355623316,2.1971013436817706,0.10594949188056102
5601,2.497865105963136,2.360048317538283,0.1378167884248529
5602,2.5994344671444876,2.458373194247668,0.14106127289681947
5603,2.597281451463996,2.456029515450409,0.1412519360135871
5604,2.4961435229483997,2.3802023676386836,0.11594115530971605
5605,2.566659694451733,2.4241934083285144,0.14246628612321866
5606,2.580424586862803,2.4474728381562625,0.13295174870654058
5607,2.4014667145958843,2.284696779366491,0.11676993522939316
5608,2.3569781006458417,2.2498490736480976,0.10712902699774407
5609,2.5078779142062113,2.380918490623751,0.12695942358246048
5610,2.424270313769658,2.2988112258631763,0.12545908790648186
5611,2.558005875664031,2.4148454814400093,0.14316039422402183
5612,2.54179232942486,2.4149424904448824,0.12684983897997748
5613,2.4675218441143194,2.342019719650163,0.12550212446415632
5614,2.527521719070296,2.3919401351230136,0.13558158394728226
5615,2.472708792905111,2.3480349098195425,0.12467388308556826
5616,2.429819100954231,2.3068975000463623,0.12292160090786863
5617,2.397898710227433,2.275292259439611,0.12260645078782195
5618,2.3459849316446766,2.239046145039814,0.10693878660486256
5619,2.5266700766776764,2.399642589409838,0.12702748726783852
5620,2.5017645877057553,2.3674339712559047,0.13433061644985056
5621,2.450274281171327,2.3292036333537744,0.1210706478175525
5622,2.5412037210366973,2.406937076533321,0.13426664450337622
5623,2.573657426057679,2.4354589271223577,0.13819849893532155
5624,2.4887739926575714,2.3528930262010963,0.13588096645647507
5625,2.341449540623514,2.232850004120244,0.1085995365032697
5626,2.4302993560764707,2.3136339475068737,0.11666540856959706
5627,2.410054945145477,2.2849027885545143,0.1251521565909628
5628,2.663205403591725,2.505625751064576,0.1575796525271489
5629,2.4890677507842804,2.345716274322332,0.14335147646194857
5630,2.4112950267373017,2.287040749647809,0.12425427708949277
5631,2.5276117828834077,2.3854053042728407,0.142206478610567
5632,2.4956205251917085,2.3670234801883003,0.12859704500340818
5633,2.4320160841264418,2.314577802399028,0.11743828172741377
5634,2.5065661272717223,2.369967142264223,0.13659898500749934
5635,2.5260557200576943,2.392085898305931,0.13396982175176309
5636,2.494288796266783,2.362321793969119,0.13196700229766378
5637,2.38028484536511,2.2675708199111386,0.11271402545397136
5638,2.3486554544967,2.239113736199737,0.10954171829696335
5639,2.3060247063810357,2.2049032472963632,0.10112145908467252
5640,2.4980639811471206,2.368090370553221,0.12997361059389956
5641,2.446372161781878,2.3195546111566854,0.1268175506251925
5642,2.349660438201826,2.2344852761306577,0.11517516207116829
5643,2.535340543949448,2.3931666404776037,0.1421739034718441
5644,2.4194254051741337,2.30078516215212,0.1186402430220137
5645,2.2932784074376795,2.1916017557543985,0.101676651683281
5646,2.3802887307240654,2.2685844111056244,0.11170431961844107
5647,2.3598469839263982,2.246464695265976,0.11338228866042233
5648,2.4363699562031753,2.3082542158574997,0.12811574034567563
5649,2.3816224468333793,2.270295071748965,0.11132737508441437
5650,2.3668364623323006,2.256660145042551,0.11017631728974964
5651,2.4993777563805617,2.365157689165693,0.1342200672148688
5652,2.5184068689500303,2.382771197210008,0.13563567174002245
5653,2.3867017435285676,2.2655122883098864,0.12118945521868119
5654,2.5300170145663055,2.390537897878808,0.13947911668749757
5655,2.411124689143731,2.28616268021518,0.1249620089285508
5656,2.281923855615206,2.1813653214043653,0.10055853421084082
5657,2.680518799068045,2.5271203570515137,0.15339844201653108
5658,2.3183945975247373,2.209881506118765,0.10851309140597243
5659,2.4597060263810007,2.341727515695863,0.11797851068513765
5660,2.5648576804571035,2.430310345318822,0.13454733513828154
5661,2.2995183171731783,2.196219695019874,0.10329862215330454
5662,2.418703973004335,2.297808906147122,0.12089506685721307
5663,2.410819588067839,2.28683666186878,0.12398292619905904
5664,2.4719445454479616,2.348174417771518,0.12377012767644358
5665,2.3478066208887065,2.2409892565857152,0.10681736430299127
5666,2.4541923247950264,2.3289730296347892,0.1252192951602371
5667,2.6180143277313612,2.46814430782836,0.14987001990300142
5668,2.380152087227085,2.2626280410064274,0.11752404622065749
5669,2.435573040594508,2.3120712196081192,0.12350182098638873
5670,2.49158357416933,2.356275876999782,0.13530769716954838
5671,2.4468975044170267,2.3267614494759097,0.12013605494111701
5672,2.5689725564887267,2.437563158130632,0.13140939835809462
5673,2.4523186365241574,2.33657439460462,0.11574424191953758
5674,2.5029929322969435,2.364900661223345,0.13809227107359856
5675,2.4909576256073187,2.3569860247529166,0.13397160085440207
5676,2.3831351756922863,2.26780627744834,0.11532889824394621
5677,2.5426098338881338,2.412015428614191,0.13059440527394273
5678,2.344084405713365,2.23277274117032,0.1113116645430452
5679,2.580158065930356,2.436382657162757,0.14377540876759864
5680,2.4490681869962954,2.3278505573023898,0.12121762969390559
5681,2.39715703122367,2.263224295445799,0.1339327357778708
5682,2.482934994041497,2.3477797872441184,0.13515520679737847
5683,2.5303083921710936,2.390088627049544,0.14021976512154977
5684,2.3899589189782127,2.276332630678027,0.11362628830018551
5685,2.6355658317306,2.483582964169479,0.151982867561121
5686,2.422898082768625,2.294474803978933,0.12842327878969195
5687,2.47062156180728,2.35052115631354,0.12010040549374024
5688,2.555084852354848,2.4303033212017193,0.12478153115312862
5689,2.493093748011963,2.35997249055966,0.13312125745230308
5690,2.53748951779048,2.4119488513781757,0.12554066641230444
5691,2.4002895866201914,2.288184375609816,0.11210521101037552
5692,2.4718523852275336,2.339814144637128,0.13203824059040548
5693,2.334090389551695,2.2264297936713926,0.10766059588030252
5694,2.4035472388458636,2.288313388514907,0.11523385033095668
5695,2.4953834842266764,2.3569526706898922,0.13843081353678421
5696,2.4762880840042243,2.343155136191396,0.13313294781282847
5697,2.4254308737320094,2.3041797124338466,0.12125116129816282
5698,2.50993445638108,2.376727177339938,0.13320727904114182
5699,2.637659333012881,2.4903134091731243,0.14734592383975675
5700,2.4647961432420127,2.336168286246532,0.12862785699548063
5701,2.4283305418551557,2.303574663859387,0.12475587799576893
5702,2.5356283222187317,2.391851016703362,0.1437773055153695
5703,2.5806191862061443,2.4433529204168383,0.137266265789306
5704,2.4882234124429536,2.350938355012118,0.13728505743083552
5705,2.4525105844584205,2.3373806253424365,0.115129959115984
5706,2.5002681115753305,2.3670819012617064,0.1331862103136241
5707,2.45045869882907,2.3251729465786704,0.12528575225039962
5708,2.371214369491499,2.2571203458288185,0.1140940236626804
5709,2.609189490352435,2.473836575931485,0.13535291442094977
5710,2.416617071087697,2.2943821029062925,0.12223496818140456
5711,2.5614337939874483,2.4197935277610867,0.1416402662263616
5712,2.587117801987136,2.444406697943567,0.14271110404356913
5713,2.520596155637956,2.384618500759751,0.135977654878205
5714,2.486886657178775,2.357796895093818,0.12908976208495693
5715,2.4663713678039123,2.3491404616840943,0.11723090611981801
5716,2.4343222421960222,2.3053671849857476,0.12895505721027467
5717,2.54846837659361,2.423547539919009,0.12492083667460063
5718,2.4135986639445624,2.288366234588048,0.12523242935651435
5719,2.605398340071899,2.4642581319783776,0.14114020809352157
5720,2.3741799465078066,2.263884614505551,0.11029533200225572
5721,2.3171754707845458,2.2114889323687748,0.10568653841577103
5722,2.3739565626951062,2.26586979803426,0.10808676466084632
5723,2.37850192880466,2.2626900436560224,0.11581188514863738
5724,2.3885826708679505,2.277978215509073,0.11060445535887764
5725,2.5950271784876797,2.443728574641661,0.15129860384601868
5726,2.5483736563896375,2.4116702981055784,0.1367033582840591
5727,2.410315911393395,2.284990512245113,0.1253253991482821
5728,2.401823243517664,2.2815808203110053,0.12024242320665879
5729,2.5727259513951894,2.4405820177629662,0.1321439336322232
5730,2.525361575687375,2.395679726843514,0.1296818488438607
5731,2.5505445202341037,2.4049606479168246,0.1455838723172791
5732,2.4355024540385384,2.302302024961237,0.13320042907730123
5733,2.519325922788961,2.3923246920336725,0.12700123075528857
5734,2.555104030073842,2.4323934902904116,0.1227105397834305
5735,2.6122077632344625,2.4633199748893437,0.14888778834511873
5736,2.4171650736241026,2.3038538741056263,0.11331119951847635
5737,2.411194820107479,2.2921213599327626,0.11907346017471632
5738,2.3889704459366854,2.272128852885636,0.11684159305104957
5739,2.5649566334638303,2.417383291501611,0.14757334196221938
5740,2.423716054928318,2.303031601378587,0.1206844535497309
5741,2.620653093231988,2.4748496875718717,0.14580340566011607
5742,2.463776877336496,2.341796250011466,0.1219806273250299
5743,2.478310031339687,2.350970435606155,0.12733959573353193
5744,2.349771279519069,2.238214120559845,0.11155715895922391
5745,2.5036873354086078,2.366509277413138,0.13717805799546978
5746,2.454638661654359,2.3320171067927653,0.12262155486159365
5747,2.552490572987768,2.419877198446039,0.13261337454172883
5748,2.5478093591771924,2.402332912217661,0.14547644695953155
5749,2.484465904803205,2.3517075322964236,0.13275837250678135
5750,2.3174927340278386,2.209583549824827,0.10790918420301177
5751,2.5159863030553726,2.382281839718821,0.13370446333655162
5752,2.416436007757845,2.291906251625569,0.12452975613227624
5753,2.456896734047702,2.3325591003853146,0.12433763366238759
5754,2.367952099866813,2.2541532322208413,0.11379886764597158
5755,2.4792511877592416,2.3464911827140136,0.132760005045228
5756,2.4547217440989693,2.3300752017760074,0.1246465423229619
5757,2.3421142386937044,2.2296757927306485,0.11243844596305586
5758,2.44609137842517,2.320230062280142,0.12586131614502793
5759,2.4328271667804615,2.3195724646120555,0.11325470216840605
5760,2.450879515898992,2.3310244216506173,0.1198550942483747
5761,2.4436201049725184,2.3177949221822556,0.12582518279026278
5762,2.4695156609949285,2.340541021205088,0.12897463978984058
5763,2.376560084985639,2.253844120341179,0.12271596464445977
5764,2.4141670754959765,2.291506267117055,0.12266080837892135
5765,2.618457942754087,2.4726223039259643,0.14583563882812278
5766,2.5354234024024085,2.399145880290637,0.13627752211177135
5767,2.4091443627150384,2.2911830452869695,0.11796131742806892
5768,2.382202490232222,2.274760473969556,0.1074420162626657
5769,2.3827454701156054,2.2711141114199065,0.11163135869569896
5770,2.4953459209261593,2.3696313576232133,0.12571456330294595
5771,2.4907656284743958,2.350776638842169,0.1399889896322266
5772,2.503142261751605,2.368564202000046,0.13457805975155868
5773,2.3682323699165444,2.259778818775708,0.10845355114083643
5774,2.5563782344217567,2.405081980482377,0.15129625393937962
5775,2.5035906241581185,2.36724651165084,0.1363441125072784
5776,2.600304907596887,2.444924047004349,0.15538086059253775
5777,2.5706390153814396,2.4333573793253076,0.13728163605613197
5778,2.461169588092057,2.3298512485991743,0.13131833949288296
5779,2.463542117078726,2.3296844611573526,0.13385765592137355
5780,2.421848092342951,2.295254883891733,0.1265932084512178
5781,2.4897667808748323,2.3767936177842697,0.1129731630905626
5782,2.4359026270660444,2.3083890659146378,0.12751356115140666
5783,2.4762268732423203,2.3455678928923653,0.13065898034995493
5784,2.4456509752645506,2.313879493982945,0.13177148128160576
5785,2.5223224771728816,2.388094001665777,0.1342284755071046
5786,2.4832269900582244,2.3486440902005965,0.13458289985762795
5787,2.468428880111055,2.3312058361575776,0.1372230439534774
5788,2.427365922599078,2.3057853418409056,0.12158058075817246
5789,2.4109812391369694,2.2937612382936434,0.11722000084332596
5790,2.5012144495672457,2.3670053197188916,0.1342091298483541
5791,2.44885242200085,2.321835440564244,0.127016981436606
5792,2.4840378586588248,2.3405389171102575,0.14349894154856724
5793,2.399216927198802,2.268541166533438,0.13067576066536413
5794,2.4554120763652585,2.320503336062534,0.1349087403027247
5795,2.380085619304728,2.264602181213776,0.11548343809095218
5796,2.5226721535722256,2.3886428609011503,0.13402929267107533
5797,2.560253985528598,2.4276853428536573,0.13256864267494084
5798,2.4879985128523057,2.3591519555535805,0.12884655729872518
5799,2.4808268463227634,2.3574662862017477,0.1233605601210157
5800,2.444350673032691,2.3205873755000748,0.12376329753261617
5801,2.3950523378835324,2.278735669653003,0.11631666823052944
5802,2.49283689898945,2.3620685995663124,0.1307682994231376
5803,2.4151985103968006,2.292488028177683,0.12271048221911762
5804,2.531936009886074,2.3958921191043667,0.13604389078170742
5805,2.4788944167489904,2.3474318981694653,0.13146251857952507
5806,2.4929466907154647,2.3711440634240195,0.1218026272914452
5807,2.395535532099623,2.273464319051566,0.12207121304805701
5808,2.423363665617732,2.2961409271126523,0.12722273850507992
5809,2.3491913043662733,2.236860707551477,0.11233059681479629
5810,2.4992934472184323,2.365063343881222,0.13423010333721042
5811,2.317573012471757,2.2136064082944973,0.10396660417725956
5812,2.5293416294042084,2.4003601387115987,0.12898149069260967
5813,2.5023997845248713,2.3722900667571403,0.13010971776773106
5814,2.5804733762805108,2.437444668119153,0.1430287081613577
5815,2.427921746915773,2.311479222468494,0.11644252444727865
5816,2.5745126289968816,2.435246065502069,0.1392665634948127
5817,2.4529855991474903,2.319997937618464,0.1329876615290262
5818,2.368048140199938,2.2451889386156747,0.12285920158426311
5819,2.4412188139838062,2.304674636655004,0.13654417732880209
5820,2.446514030541062,2.3328515954567863,0.11366243508427587
5821,2.580995903054021,2.438925219869829,0.14207068318419225
5822,2.3967050169527635,2.2746488524569806,0.12205616449578294
5823,2.4770071201024133,2.348533575475382,0.1284735446270311
5824,2.556395865049835,2.416343310438843,0.14005255461099209
5825,2.659059606719753,2.511397525599689,0.14766208112006396
5826,2.431648802809627,2.3096124658357877,0.12203633697383909
5827,2.393970760161646,2.27811033331923,0.11586042684241615
5828,2.43175513197745,2.308810769083638,0.12294436289381228
5829,2.3198919179521087,2.2041316118649177,0.11576030608719101
5830,2.438234183305309,2.309768721311977,0.1284654619933323
5831,2.4205626558770454,2.2968347065350345,0.12372794934201092
5832,2.522740796375944,2.392050967473432,0.13068982890251224
5833,2.445969652224412,2.323539827300972,0.12242982492344012
5834,2.3787273672513036,2.261121820219972,0.11760554703133153
5835,2.4916060054399622,2.351419327290299,0.14018667814966346
5836,2.296350064029108,2.200587309919175,0.09576275410993329
5837,2.5054923137064757,2.37106336855089,0.13442894515558557
5838,2.3437580100416975,2.2280319390983236,0.11572607094337384
5839,2.4652026032918766,2.3363963069827824,0.12880629630909413
5840,2.4759571718577704,2.339833939677457,0.13612323218031364
5841,2.5162765762178076,2.3786529782816914,0.13762359793611623
5842,2.4321747473477964,2.3130462050046745,0.11912854234312187
5843,2.4821070084466195,2.3585166124496237,0.12359039599699573
5844,2.479902303411484,2.3498046289541974,0.1300976744572866
5845,2.4103522655242435,2.2888914630003314,0.12146080252391211
5846,2.5343716412231925,2.4031066462169006,0.13126499500629185
5847,2.5305724882080387,2.3933502436692193,0.13722224453881937
5848,2.5833216287469574,2.4486455141205297,0.1346761146264277
5849,2.6468571555885947,2.493114240377563,0.15374291521103167
5850,2.421377548769104,2.3073066187789424,0.11407092999016166
5851,2.513190986901958,2.388021067401702,0.12516991950025602
5852,2.5231188735158447,2.3944798400000384,0.1286390335158063
5853,2.5297053362844206,2.3847709075643153,0.1449344287201053
5854,2.362649027490548,2.2506435062405017,0.11200552125004615
5855,2.513510742475549,2.388340078443843,0.1251706640317063
5856,2.4805530136472633,2.3513329927934343,0.129220020853829
5857,2.3877803102870816,2.2689638809469987,0.11881642934008285
5858,2.4703808708163026,2.352464763036496,0.11791610777980654
5859,2.379546574033471,2.267295572335599,0.11225100169787172
5860,2.4848216994127914,2.360482563966228,0.12433913544656328
5861,2.471541900697465,2.3372333490461834,0.13430855165128142
5862,2.453682930274491,2.3377060896282003,0.11597684064629066
5863,2.435168531510197,2.315669212561521,0.11949931894867616
5864,2.5110897587654586,2.372504754451809,0.1385850043136494
5865,2.4006113783432452,2.2819968383789324,0.11861453996431282
5866,2.3635114611487937,2.251345819327729,0.11216564182106481
5867,2.520818283922401,2.387820424361221,0.13299785956118004
5868,2.492970940133399,2.363902946686294,0.12906799344710462
5869,2.505635436544824,2.3827152350954544,0.12292020144936977
5870,2.589538706449447,2.452776097539822,0.136762608909625
5871,2.5576765666659385,2.423921974048377,0.1337545926175614
5872,2.505108210763697,2.388515654047433,0.116592556716264
5873,2.4346788303171087,2.311549278536459,0.12312955178064966
5874,2.4881081113714885,2.355562163354269,0.1325459480172193
5875,2.4891181688633734,2.3687111772288563,0.12040699163451718
5876,2.5747933125458315,2.4282540526368956,0.1465392599089359
5877,2.5987190262674242,2.457735297207262,0.14098372906016232
5878,2.4463735211394986,2.3151871840268266,0.13118633711267202
5879,2.633702833516746,2.4861978541948337,0.1475049793219121
5880,2.482312485429369,2.3522603520310303,0.13005213339833865
5881,2.5373424517421115,2.4074964870954463,0.1298459646466652
5882,2.5541645220039504,2.4105795190139214,0.14358500299002896
5883,2.5457194974463384,2.407951501726568,0.1377679957197704
5884,2.6117586814457123,2.473293133101151,0.13846554834456137
5885,2.352905078252044,2.2500657535439013,0.10283932470814294
5886,2.3921735337638537,2.273986266687403,0.11818726707645055
5887,2.4570465732560516,2.333518395014321,0.12352817824173057
5888,2.488193990850116,2.3539221208421686,0.1342718700079475
5889,2.551260214198793,2.4105465538369497,0.1407136603618433
5890,2.4534878935857733,2.334724954711096,0.11876293887467737
5891,2.381532729774381,2.26578983185343,0.11574289792095094
5892,2.542963135322217,2.405519421797647,0.13744371352456985
5893,2.5092920364780342,2.379649160376933,0.12964287610110103
5894,2.4259965358203046,2.298763554751791,0.12723298106851377
5895,2.4651696056747614,2.3361230056958675,0.1290465999788939
5896,2.4523137926664624,2.3279206348520622,0.12439315781440019
5897,2.3937533987158788,2.2778013024056456,0.11595209631023318
5898,2.5209768988673016,2.3965675821126107,0.12440931675469091
5899,2.545382078856906,2.402749118982042,0.1426329598748639
5900,2.4704677363571528,2.347327120260848,0.12314061609630489
5901,2.566887539963749,2.4215731568401817,0.14531438312356748
5902,2.545187882773343,2.3981549778325064,0.14703290494083676
5903,2.5524541540937333,2.4119742165110867,0.14047993758264665
5904,2.5701441975367505,2.4254760950805263,0.1446681024562242
5905,2.48510575581094,2.3443581706511187,0.14074758515982122
5906,2.455748132679057,2.321329416021552,0.13441871665750504
5907,2.533244196953525,2.4000069268448474,0.13323727010867747
5908,2.4515987874838676,2.3345048369974135,0.1170939504864541
5909,2.525149519079535,2.3836080181552264,0.14154150092430884
5910,2.4651222419561867,2.337349663251341,0.1277725787048456
5911,2.3166479015388446,2.213369100569785,0.1032788009690595
5912,2.566070938548344,2.4423867512089275,0.12368418733941633
5913,2.4452405881477897,2.3277380166048616,0.11750257154292809
5914,2.460056833720482,2.3311122878772768,0.12894454584320503
5915,2.3606398735097334,2.2455938420741868,0.11504603143554659
5916,2.558292293724935,2.4080915264736484,0.1502007672512864
5917,2.4041677139417885,2.285374082008449,0.11879363193333958
5918,2.468949648890394,2.339184071675721,0.1297655772146733
5919,2.467672556924408,2.3354849746747757,0.13218758224963212
5920,2.4585392390905465,2.3331695447734404,0.1253696943171061
5921,2.485224450163011,2.351266302002306,0.13395814816070484
5922,2.5246559556213746,2.3872516646819286,0.13740429093944595
5923,2.484341570341405,2.356108576420495,0.1282329939209097
5924,2.5754247686903238,2.427644059060561,0.14778070962976297
5925,2.586986743207883,2.4469390443250267,0.14004769888285606
5926,2.4982248472946553,2.371002411511539,0.12722243578311643
5927,2.465631254264416,2.340018695782486,0.12561255848192987
5928,2.471149952616156,2.343596680830489,0.1275532717856671
5929,2.6198984737093776,2.4673228426952085,0.15257563101416904
5930,2.4535616370921316,2.321291066610149,0.13227057048198265
5931,2.4268822774786374,2.2992168121711036,0.12766546530753375
5932,2.498029124681586,2.3699275961187634,0.12810152856282286
5933,2.631295967937003,2.481709428924973,0.14958653901203034
5934,2.5050399927797407,2.3785769010879148,0.1264630916918259
5935,2.545138990579431,2.409418871864919,0.13572011871451206
5936,2.4334551161714075,2.3162885206064363,0.11716659556497122
5937,2.353707813081216,2.2376329185044597,0.11607489457675646
5938,2.4174871882608935,2.2878713069172263,0.1296158813436672
5939,2.5043812502857885,2.3651369534033333,0.1392442968824552
5940,2.402263225677538,2.2833734287685905,0.11888979690894752
5941,2.4490958065729416,2.3188158701364774,0.13027993643646418
5942,2.5063977475071515,2.375792118898952,0.13060562860819935
5943,2.463924274020386,2.337866738297867,0.1260575357225191
5944,2.461361729157287,2.3354596698309917,0.1259020593262954
5945,2.6236571090058023,2.4870585624689325,0.13659854653686976
5946,2.550448093925949,2.4161101898599218,0.1343379040660273
5947,2.5572907498388466,2.417432973087992,0.13985777675085442
5948,2.5132108742749586,2.3773854148234252,0.13582545945153335
5949,2.462072665918644,2.3407976288509578,0.12127503706768605
5950,2.5401218669887666,2.407857527439462,0.13226433954930483
5951,2.4346534398937845,2.3030414007812126,0.1316120391125719
5952,2.505622202918134,2.3720879945210434,0.13353420839709074
5953,2.454846174376539,2.326834254343556,0.128011920032983
5954,2.4894707874869093,2.3610179691790365,0.1284528183078728
5955,2.377457145255444,2.265341271182555,0.11211587407288892
5956,2.3651553669447156,2.2499692468809775,0.11518612006373807
5957,2.5297719890797326,2.390092274448076,0.13967971463165663
5958,2.477366970195227,2.3516307411605033,0.12573622903472348
5959,2.5393402431549696,2.4051434103354623,0.13419683281950734
5960,2.487070807180253,2.360951421943579,0.12611938523667376
5961,2.381525356718706,2.2649215496909116,0.11660380702779438
5962,2.505580239934856,2.3625210440956814,0.1430591958391747
5963,2.396456417175352,2.2808449245621323,0.1156114926132199
5964,2.368453680329302,2.25287418101575,0.11557949931355171
5965,2.427833062704183,2.3050388851005104,0.1227941776036725
5966,2.4659224878961075,2.3338720141513125,0.13205047374479495
5967,2.4580515820008775,2.3354327396456807,0.12261884235519682
5968,2.416055198916015,2.295329611848932,0.1207255870670827
5969,2.4433412684300544,2.320131347476138,0.12320992095391636
5970,2.3964980929536113,2.2733092055922617,0.12318888736134959
5971,2.4783217316757815,2.339877401467089,0.13844433020869262
5972,2.4164387978975075,2.3014979127357904,0.11494088516171708
5973,2.546071482381439,2.410043458973989,0.13602802340745024
5974,2.536299070120717,2.4010712065817383,0.13522786353897853
5975,2.466543431636122,2.3397287238751763,0.12681470776094583
5976,2.4933953274488547,2.3677544247449673,0.1256409027038874
5977,2.4924526498414203,2.3537754912740048,0.13867715856741558
5978,2.521313435283073,2.3847826570274155,0.1365307782556573
5979,2.581552684446692,2.4367781796556676,0.1447745047910245
5980,2.4580826129741475,2.3319744878383943,0.1261081251357532
5981,2.478819358399204,2.3583400123689224,0.12047934603028176
5982,2.433776137295488,2.309069711292136,0.12470642600335191
5983,2.5006094834937884,2.365165295683204,0.13544418781058454
5984,2.4224532493766366,2.3058145307732554,0.11663871860338126
5985,2.4146968696460904,2.2992024542019,0.11549441544419059
5986,2.4398729305470166,2.3140925456110804,0.12578038493593624
5987,2.399954228573967,2.2824606005715586,0.11749362800240837
5988,2.5931217232852664,2.44606293960716,0.14705878367810632
5989,2.4268895845966063,2.308006933831791,0.11888265076481552
5990,2.403737444238828,2.2912875348605284,0.11244990937829957
5991,2.4584198586482664,2.336025487780847,0.12239437086741933
5992,2.5009909240436508,2.368560424648563,0.13243049939508778
5993,2.528593920095925,2.3924258032767973,0.13616811681912777
5994,2.3790943409538374,2.2512150345567186,0.12787930639711886
5995,2.5370931791740787,2.41210685811323,0.12498632106084884
5996,2.5458790848208275,2.408232334710281,0.13764675011054628
5997,2.4266730479548952,2.3007253965908476,0.12594765136404762
5998,2.482646956266493,2.353406002720423,0.1292409535460699
5999,2.4178688686529815,2.2940757706639396,0.12379309798904181
6000,2.3942497028364773,2.269610837009162,0.1246388658273152
6001,2.575514935538105,2.4303055819608823,0.14520935357722253
6002,2.48839047789,2.3582611641228386,0.1301293137671613
6003,2.5032760556128917,2.3704024585518484,0.1328735970610433
6004,2.381215711606739,2.2793624443495966,0.10185326725714239
6005,2.3065505147371246,2.197300691927951,0.10924982280917339
6006,2.4616238697128408,2.337351717553086,0.12427215215975496
6007,2.445515342630873,2.329105838440509,0.11640950419036411
6008,2.495687034181974,2.357429111697377,0.138257922484597
6009,2.479565962930868,2.3445519988394516,0.1350139640914163
6010,2.3942262669942256,2.2889640754663945,0.10526219152783112
6011,2.5671074843845387,2.4298780610466975,0.13722942333784127
6012,2.435265778135582,2.31532613148266,0.1199396466529219
6013,2.374909527920081,2.259264546052128,0.11564498186795324
6014,2.555754180987854,2.41996200136507,0.13579217962278411
6015,2.471367517322619,2.3436117388434714,0.12775577847914743
6016,2.4649329281246497,2.3421136171377888,0.12281931098686094
6017,2.4622245452897142,2.336435672257656,0.1257888730320582
6018,2.39756510912021,2.2740700763226163,0.12349503279759366
6019,2.4989702785176977,2.382263846411962,0.11670643210573584
6020,2.394115330442484,2.2746032186422735,0.11951211180021026
6021,2.5587604698131847,2.4133863660555512,0.1453741037576335
6022,2.5077771697772397,2.3797952527033406,0.12798191707389917
6023,2.370817717108044,2.2561608818025674,0.11465683530547643
6024,2.408185058207567,2.295259168474388,0.11292588973317885
6025,2.4729912772927647,2.3468457394156883,0.12614553787707639
6026,2.4563408060308634,2.331505268223746,0.12483553780711754
6027,2.5423336280189375,2.4071972935183026,0.1351363345006349
6028,2.40817994663825,2.289364675073175,0.11881527156507499
6029,2.384925329134623,2.2587380466190146,0.1261872825156085
6030,2.4615916114940903,2.3302354133592775,0.1313561981348128
6031,2.536802837995738,2.389924243843538,0.14687859415219995
6032,2.5867450401026955,2.4535519098161984,0.13319313028649704
6033,2.5271007726448254,2.3822199234294863,0.14488084921533906
