replicate,copy_edit_bits_per_event,matched_trigram_bits_per_event,delta_copy_minus_trigram_bits_per_event
4529,3.520501121342858,2.425561748062812,1.0949393732800456
4530,3.4415895980697795,2.2487067406194012,1.1928828574503783
4531,3.455555377664347,2.273591950386134,1.181963427278213
4532,3.5344573851144316,2.4707592420828193,1.0636981430316124
4533,3.4746643047583463,2.3350986677822205,1.1395656369761258
4534,3.4368883565125485,2.3529071166480318,1.0839812398645168
4535,3.5271947455183468,2.453335594001559,1.0738591515167877
4536,3.458520050761486,2.282989817318032,1.175530233443454
4537,3.511547033926565,2.4533652804883577,1.0581817534382072
4538,3.438658456113205,2.226904740833966,1.2117537152792393
4539,3.459865429398842,2.323300617100688,1.136564812298154
4540,3.427333698897484,2.2958078772281834,1.1315258216693005
4541,3.3884772003312023,2.2185843372630427,1.1698928630681595
4542,3.4236346244459344,2.2599211119941045,1.1637135124518299
4543,3.4245827888207194,2.3164525240499345,1.108130264770785
4544,3.519298122063815,2.403808659399361,1.115489462664454
4545,3.400029546024008,2.229150496783736,1.170879049240272
4546,3.473122339719122,2.3150058927151997,1.1581164470039225
4547,3.372543123425975,2.1635163893568348,1.2090267340691403
4548,3.467249101788656,2.333284868275473,1.1339642335131828
4549,3.505088992667223,2.3932589677697305,1.1118300248974924
4550,3.4103538005797716,2.236511625041462,1.1738421755383097
4551,3.4656304483337594,2.332993976757851,1.1326364715759083
4552,3.4574241682308915,2.3227830673802226,1.134641100850669
4553,3.398289072635593,2.256484435071252,1.1418046375643414
4554,3.43663740251413,2.274501279970074,1.162136122544056
4555,3.45062607576678,2.344958224541076,1.105667851225704
4556,3.497950765652139,2.360669336440219,1.13728142921192
4557,3.4567747524909547,2.35123192790652,1.1055428245844348
4558,3.4525499546486125,2.279209050444162,1.1733409042044505
4559,3.514193645422914,2.3662248243403172,1.1479688210825967
4560,3.5353994040934222,2.3935949301005492,1.141804473992873
4561,3.493087665849086,2.3192119068418955,1.1738757590071907
4562,3.488553605615792,2.3976441745915356,1.0909094310242566
4563,3.4902558008481264,2.3225095533184863,1.16774624752964
4564,3.480544542128063,2.35928298897741,1.121261553150653
4565,3.504231101208528,2.3763928840759716,1.1278382171325565
4566,3.4682989973510856,2.337417583416661,1.1308814139344245
4567,3.487421193656784,2.3612335514562814,1.1261876422005024
4568,3.5013049404386822,2.391523631180184,1.1097813092584983
4569,3.5227708748328053,2.4266198690665237,1.0961510057662815
4570,3.512416567359062,2.3966374360488523,1.1157791313102097
4571,3.5058363725008257,2.4025608779517844,1.1032754945490413
4572,3.444649335312533,2.376398503649834,1.068250831662699
4573,3.442215350714017,2.2519497352239504,1.1902656154900666
4574,3.4854863874950555,2.338353173164872,1.1471332143301836
4575,3.483320233951436,2.2954756183830116,1.1878446155684244
4576,3.499398974615582,2.39568465670269,1.1037143179128917
4577,3.5296415348724715,2.453829016795493,1.0758125180769786
4578,3.4761772522734367,2.3461599026270727,1.130017349646364
4579,3.535365034529809,2.4444400854448056,1.0909249490850033
4580,3.489454881828767,2.3456038152771406,1.1438510665516266
4581,3.439448625657794,2.32235901613054,1.117089609527254
4582,3.524891547672109,2.4236099567865246,1.1012815908855846
4583,3.4429056198408574,2.3011568210205535,1.141748798820304
4584,3.5242307056933297,2.4209315031468104,1.1032992025465194
4585,3.4336735888519176,2.3358904778542144,1.0977831109977032
4586,3.4943151571260644,2.4071760394058157,1.0871391177202487
4587,3.3959751076147366,2.246131463520592,1.1498436440941449
4588,3.460436884859479,2.2842247853953843,1.1762120994640948
4589,3.5266334939971893,2.424304560752207,1.1023289332449822
4590,3.488953006289716,2.407684000726153,1.0812690055635628
4591,3.487141836279437,2.348983137009318,1.138158699270119
4592,3.4502311385005973,2.2919207519039944,1.158310386596603
4593,3.5178415609067626,2.3854218567288137,1.132419704177949
4594,3.475483013120182,2.2957319815380597,1.1797510315821222
4595,3.506765615708692,2.3373023863288607,1.1694632293798315
4596,3.4888386451756275,2.3458441638116745,1.142994481363953
4597,3.5278163425690017,2.390231772422956,1.1375845701460459
4598,3.500730422842257,2.4117136294833332,1.0890167933589239
4599,3.4262311422962957,2.2280757295731197,1.198155412723176
4600,3.4499536818181133,2.3067055093981983,1.143248172419915
4601,3.5211090088408254,2.3703747297296336,1.1507342791111919
4602,3.453062335047749,2.322887947806838,1.1301743872409111
4603,3.47546311579093,2.3441353896677346,1.1313277261231955
4604,3.482377725619886,2.3627568800150502,1.1196208456048358
4605,3.434394778105269,2.266474585425954,1.1679201926793148
4606,3.5167264177337954,2.3533822186708093,1.163344199062986
4607,3.492237822787719,2.3764569991130093,1.1157808236747098
4608,3.519238471008917,2.428401152347796,1.0908373186611207
4609,3.436764873982997,2.3091731780326463,1.1275916959503505
4610,3.3816574342363706,2.2315830517023163,1.1500743825340543
4611,3.483174331261215,2.3385798811300984,1.1445944501311165
4612,3.444549501725338,2.3178558152129844,1.1266936865123536
4613,3.5247924602513225,2.4231944597601958,1.1015980004911268
4614,3.495315360479481,2.3451118910427557,1.1502034694367254
4615,3.5167213809793854,2.3518311573525628,1.1648902236268226
4616,3.473433407335534,2.3196761621849933,1.153757245150541
4617,3.434692247891283,2.3337619225147557,1.1009303253765275
4618,3.481728200403074,2.4420115733501255,1.0397166270529485
4619,3.5197081421060163,2.3931978710360595,1.1265102710699568
4620,3.4807724315678286,2.3424033149175445,1.138369116650284
4621,3.389859064395423,2.238599512849888,1.151259551545535
4622,3.4759636724361136,2.3378079064152155,1.138155766020898
4623,3.3628649224273945,2.173123035630333,1.1897418867970617
4624,3.5121584109784574,2.4106061780892407,1.1015522328892167
4625,3.4612194574310196,2.31884055378315,1.1423789036478698
4626,3.4614847680134626,2.3131104760567016,1.148374291956761
4627,3.445741766191366,2.24649250358599,1.1992492626053757
4628,3.4645985323774013,2.297773723079641,1.1668248092977604
4629,3.4672080888017973,2.303383373440445,1.1638247153613523
4630,3.4812088059932638,2.3201177847856966,1.1610910212075671
4631,3.4627019026777406,2.30736035804951,1.1553415446282305
4632,3.5145039785717995,2.3439505846054067,1.1705533939663928
4633,3.467654762809658,2.3286946704126117,1.1389600923970464
4634,3.4202833125996754,2.2028740330298695,1.217409279569806
4635,3.5223243233050616,2.5049016903818964,1.0174226329231653
4636,3.5052894307900093,2.3606996421364457,1.1445897886535636
4637,3.4924247282830065,2.307545178655577,1.1848795496274294
4638,3.481394913720251,2.3578769587374113,1.1235179549828396
4639,3.4543948432658182,2.3655079633216984,1.0888868799441198
4640,3.514360033606458,2.398973289512864,1.1153867440935938
4641,3.483353341720633,2.3519690223818044,1.1313843193388284
4642,3.511034479673974,2.426233992679077,1.0848004869948968
4643,3.4234588967123334,2.2661526147012285,1.1573062820111049
4644,3.426538398152958,2.3024892544194255,1.1240491437335325
4645,3.4821344806044734,2.3905660565932414,1.091568424011232
4646,3.4581141317517354,2.335062185711866,1.1230519460398694
4647,3.5426801292759103,2.540167601610612,1.0025125276652984
4648,3.490313718659161,2.372656814341997,1.117656904317164
4649,3.5208707516511306,2.364823415103564,1.1560473365475668
4650,3.396505144818307,2.2069304225615296,1.1895747222567774
4651,3.450950789564155,2.2804080438791767,1.1705427456849784
4652,3.5276018082858753,2.4311793982322487,1.0964224100536266
4653,3.4619529098650137,2.3388449621942073,1.1231079476708064
4654,3.4383819013279355,2.3465574582465876,1.091824443081348
4655,3.5255253250893106,2.470566876434848,1.0549584486544625
4656,3.4996160058909087,2.3667495246652805,1.1328664812256282
4657,3.5145570891607294,2.4100621675618545,1.1044949215988749
4658,3.5200944441148465,2.4200746296076345,1.100019814507212
4659,3.520733676276855,2.430653663518193,1.090080012758662
4660,3.4949049265206793,2.373190581841353,1.1217143446793263
4661,3.3868178728329164,2.219403902209789,1.1674139706231275
4662,3.432832049872765,2.2765233925241977,1.1563086573485672
4663,3.3990220192777625,2.224478721035305,1.1745432982424573
4664,3.416554204121927,2.2663252176160484,1.1502289865058786
4665,3.523298441850503,2.4143544122211242,1.1089440296293787
4666,3.4953715177972313,2.3418372259713434,1.153534291825888
4667,3.365554104466935,2.1851371640875636,1.1804169403793714
4668,3.536992025617718,2.4467886640268675,1.0902033615908504
4669,3.477694451591861,2.4383831100245317,1.0393113415673292
4670,3.4932835410014125,2.4088911277241207,1.0843924132772917
4671,3.4179668048111815,2.2368150195460967,1.1811517852650848
4672,3.53363935346116,2.5276003249199515,1.0060390285412084
4673,3.484977422761698,2.3324348425710273,1.1525425801906706
4674,3.4210286880070044,2.253930560618672,1.1670981273883325
4675,3.46443486990956,2.3566130027043175,1.1078218672052427
4676,3.4138657677975326,2.2467996995928763,1.1670660682046563
4677,3.516264378757953,2.4163020523020853,1.0999623264558678
4678,3.5171060694387664,2.4113217842477352,1.1057842851910311
4679,3.479960954087077,2.301664542020814,1.178296412066263
4680,3.4934661110532157,2.355592554545314,1.137873556507902
4681,3.4271210772310146,2.3020610084160333,1.1250600688149812
4682,3.4726371004159837,2.344403737666279,1.1282333627497048
4683,3.5235992331364616,2.4049493185051123,1.1186499146313493
4684,3.5158805028899653,2.422682896184878,1.0931976067050875
4685,3.460824862493453,2.3636155673952253,1.0972092950982275
4686,3.4959127904500185,2.369424349662553,1.1264884407874654
4687,3.473766444613531,2.3629309459479,1.1108354986656308
4688,3.4976091982262694,2.3965316893038606,1.1010775089224087
4689,3.4695728494807208,2.323425213700387,1.1461476357803337
4690,3.477882565393807,2.37932649327034,1.098556072123467
4691,3.454970501522395,2.2863461918745718,1.1686243096478233
4692,3.410416525111936,2.2900249492230427,1.1203915758888932
4693,3.458209601838552,2.3094641800568763,1.1487454217816757
4694,3.4538346976892345,2.2968523853946174,1.156982312294617
4695,3.436339398578581,2.273847098111098,1.1624923004674832
4696,3.479387055591397,2.3701781307358574,1.1092089248555395
4697,3.461856961592937,2.311460002599706,1.1503969589932308
4698,3.481329584945004,2.3458849569470512,1.1354446279979529
4699,3.440352358869975,2.310418817486209,1.1299335413837661
4700,3.494085632361533,2.3523815089374542,1.1417041234240788
4701,3.4564165019043793,2.359827082004698,1.0965894198996815
4702,3.5172297936842867,2.441407434907692,1.0758223587765947
4703,3.3836477767142337,2.2155809948108884,1.1680667819033452
4704,3.498420742087566,2.3462329808964655,1.1521877611911004
4705,3.4624558540291335,2.3572006714341582,1.1052551825949752
4706,3.5264347091981514,2.416175642884574,1.1102590663135774
4707,3.462943745072179,2.2870225849126444,1.1759211601595347
4708,3.5016494554453073,2.449887752703087,1.0517617027422204
4709,3.502976553774119,2.3614736567509618,1.141502897023157
4710,3.4441477417530706,2.370616687192169,1.0735310545609016
4711,3.445186763931991,2.3219011062433705,1.1232856576886205
4712,3.4950702028396714,2.398141819495012,1.0969283833446593
4713,3.518838197915387,2.409960956668341,1.108877241247046
4714,3.467163704268202,2.345842049257635,1.1213216550105671
4715,3.3922787449154534,2.2375245357877196,1.1547542091277339
4716,3.504382172624467,2.4531664538571336,1.0512157187673332
4717,3.518221547121782,2.483102821743256,1.0351187253785263
4718,3.4546233120043315,2.373221290782802,1.0814020212215296
4719,3.4311461791330524,2.2918368772185214,1.139309301914531
4720,3.4539519989694463,2.29969765034195,1.154254348627496
4721,3.4847401594441965,2.3895280253222846,1.0952121341219119
4722,3.490546567336403,2.3460303535685227,1.1445162137678802
4723,3.5282834480051535,2.410676239701135,1.1176072083040185
4724,3.449208523412176,2.305038224483073,1.1441702989291027
4725,3.5050315349371224,2.3546790187051885,1.150352516231934
4726,3.4645453971112263,2.3551638032162963,1.10938159389493
4727,3.517568589672989,2.378419233071629,1.1391493566013597
4728,3.5073166159184077,2.3636175145601674,1.1436991013582403
4729,3.4878387218330165,2.383579506987467,1.1042592148455497
4730,3.478776896333981,2.3454516838768176,1.1333252124571636
4731,3.517930294114579,2.4088992634634403,1.1090310306511388
4732,3.496681438990957,2.3954273474960086,1.1012540914949485
4733,3.481370351848705,2.334065990516704,1.1473043613320009
4734,3.377511009697773,2.2547977259848984,1.1227132837128746
4735,3.514905111768562,2.4704354323807243,1.0444696793878379
4736,3.467691930249543,2.3431705012246917,1.1245214290248513
4737,3.5294190180610108,2.4800612036013847,1.049357814459626
4738,3.4583494453478845,2.3711614116714084,1.087188033676476
4739,3.5047751731847514,2.309973514415225,1.1948016587695265
4740,3.39831149241002,2.2604490217478537,1.1378624706621663
4741,3.517666520552926,2.403397443522902,1.1142690770300239
4742,3.4523485289165796,2.309271091089101,1.1430774378274786
4743,3.4918506157923845,2.3428905466891683,1.1489600691032162
4744,3.528077776975461,2.377590197836568,1.1504875791388929
4745,3.465530939878087,2.2903472553280446,1.1751836845500425
4746,3.4542017188212446,2.3350139018197913,1.1191878170014533
4747,3.471652036388024,2.404687007753102,1.0669650286349217
4748,3.4722750073563624,2.338212294103234,1.1340627132531282
4749,3.511899785655004,2.3885984752911193,1.1233013103638845
4750,3.426365121964878,2.28961601944187,1.1367491025230079
4751,3.523578056474499,2.4504936204697048,1.0730844360047942
4752,3.5013206049846555,2.403181790679241,1.0981388143054143
4753,3.448906757172598,2.3188372358357725,1.1300695213368255
4754,3.4838002553217304,2.3372309437297267,1.1465693115920037
4755,3.461970738084005,2.422591811879337,1.0393789262046682
4756,3.5420745178562694,2.4942208696223607,1.0478536482339087
4757,3.510166574966582,2.4028198848073696,1.1073466901592122
4758,3.4537306326294086,2.324578229566023,1.1291524030633857
4759,3.419983422751134,2.2912886988047423,1.1286947239463916
4760,3.4745561028557104,2.3003285754056186,1.1742275274500917
4761,3.4883393667953184,2.3150007702260758,1.1733385965692427
4762,3.4556715208919258,2.2950389613562185,1.1606325595357072
4763,3.481747455891642,2.4036618462291117,1.0780856096625304
4764,3.4963179293339457,2.384888817961247,1.1114291113726988
4765,3.476227390012409,2.353703170431899,1.12252421958051
4766,3.4353431190927775,2.2851334507052092,1.1502096683875682
4767,3.5012326307970216,2.3575454861194354,1.1436871446775863
4768,3.4581456677976936,2.3099386837711906,1.148206984026503
4769,3.3970900764973067,2.236157211452702,1.1609328650446047
4770,3.5280768946206296,2.4851982120759084,1.0428786825447212
4771,3.477818857160543,2.3890068974502454,1.0888119597102976
4772,3.498046237898506,2.3396556289640427,1.1583906089344636
4773,3.5185317515175063,2.4241233502233315,1.0944084012941748
4774,3.5019999279996963,2.3573136048485916,1.1446863231511046
4775,3.4622027848111694,2.359667162342567,1.1025356224686025
4776,3.434007394325839,2.299131360515936,1.134876033809903
4777,3.396322164435419,2.2625374763564907,1.1337846880789284
4778,3.373438520569193,2.1839769502570356,1.1894615703121572
4779,3.5252234690154873,2.4347500248193685,1.0904734441961188
4780,3.5146117607274308,2.468652036751177,1.045959723976254
4781,3.4357532895061573,2.2480465252871498,1.1877067642190076
4782,3.4782727264547013,2.3235063805025695,1.1547663459521318
4783,3.4276101359216335,2.296713836685767,1.1308962992358667
4784,3.482853579637084,2.328683084622847,1.1541704950142373
4785,3.509158055129294,2.3706321350556476,1.1385259200736462
4786,3.510001325498174,2.3922891657423326,1.1177121597558415
4787,3.509050848117607,2.3806617291854386,1.1283891189321684
4788,3.450043815088318,2.3231024429780014,1.1269413721103168
4789,3.514846153041828,2.4027184509225283,1.1121277021192997
4790,3.4831406033250247,2.343012805949694,1.1401277973753308
4791,3.466293675743947,2.395965625588861,1.0703280501550858
4792,3.46919067791607,2.4084960456937923,1.0606946322222779
4793,3.519664668277312,2.3956697607715394,1.1239949075057725
4794,3.464917121008369,2.284045519658759,1.18087160134961
4795,3.4825667843037733,2.3302077639471035,1.1523590203566698
4796,3.4640334755000044,2.322176533880618,1.1418569416193862
4797,3.500580858314332,2.3497942624664403,1.1507865958478916
4798,3.492920576845421,2.35539134564212,1.1375292312033012
4799,3.3993674059653127,2.2744827613117913,1.1248846446535214
4800,3.486601043504512,2.3391771980387777,1.1474238454657342
4801,3.4924480548056103,2.31072811535006,1.1817199394555504
4802,3.500599795440872,2.372426561005107,1.128173234435765
4803,3.4542151017257052,2.2960608359130705,1.1581542658126347
4804,3.527293573736751,2.4288912056773206,1.0984023680594301
4805,3.4913696317081846,2.3611104023427396,1.130259229365445
4806,3.5115696880330645,2.3806200529162553,1.1309496351168091
4807,3.4129499109888086,2.267550617197285,1.1453992937915238
4808,3.4593992555351814,2.3399577290800417,1.1194415264551396
4809,3.4857693983148272,2.3724331295708834,1.1133362687439439
4810,3.4887041955963096,2.3931060250364666,1.095598170559843
4811,3.4887373083431776,2.3479201818001254,1.1408171265430522
4812,3.5102645117575237,2.4108930106474524,1.0993715011100713
4813,3.525747349579243,2.457644256465185,1.068103093114058
4814,3.4695674287572693,2.3264045478915945,1.1431628808656749
4815,3.4388747437508242,2.2836061568006465,1.1552685869501778
4816,3.5185025792045423,2.4070264227076836,1.1114761564968587
4817,3.4918070898513767,2.4100304428939654,1.0817766469574113
4818,3.450128144897569,2.331020626238443,1.119107518659126
4819,3.5095568489861346,2.39824045829018,1.1113163906959547
4820,3.450917157641261,2.251614703726913,1.1993024539143478
4821,3.42654427402557,2.2467301643725435,1.1798141096530266
4822,3.463784392428006,2.2932194461863196,1.1705649462416865
4823,3.4602741856295536,2.2871080453160895,1.1731661403134641
4824,3.5092173788313215,2.376453767488741,1.1327636113425803
4825,3.450296352484611,2.378870585476257,1.0714257670083542
4826,3.5118859471888353,2.4187341051541877,1.0931518420346475
4827,3.5086848237560226,2.4324210077895807,1.076263815966442
4828,3.5189138921514926,2.4268984597105097,1.092015432440983
4829,3.507462655766184,2.3935514311582926,1.1139112246078913
4830,3.476595714200649,2.3200902097931824,1.1565055044074666
4831,3.4837585474705115,2.3867016082622596,1.0970569392082519
4832,3.4833153649798825,2.3862553438473704,1.097060021132512
4833,3.428765648978333,2.2625964455710763,1.1661692034072568
4834,3.449275761130946,2.344552967677131,1.1047227934538149
4835,3.480482129013743,2.386722040890025,1.0937600881237182
4836,3.4841611106808954,2.2942019459601637,1.1899591647207317
4837,3.4458694974248525,2.2842363397384386,1.1616331576864138
4838,3.5019222484016237,2.3458933105128037,1.15602893788882
4839,3.524292152881763,2.466138801085365,1.0581533517963977
4840,3.459506650333212,2.340231479930519,1.1192751704026929
4841,3.527201718937624,2.42474050241181,1.102461216525814
4842,3.4896780751592194,2.3565363899305165,1.1331416852287028
4843,3.470219970841621,2.4000653924466,1.0701545783950208
4844,3.5026062287254867,2.3914091544332106,1.111197074292276
4845,3.5049467627440656,2.3828330618763327,1.1221137008677329
4846,3.5204170858033983,2.454173757732748,1.0662433280706503
4847,3.4482014783113937,2.2773639302002957,1.170837548111098
4848,3.4862295124112572,2.3254766042018375,1.1607529082094197
4849,3.5187997500363966,2.4726728926028203,1.0461268574335763
4850,3.4811581415223,2.376053205069844,1.1051049364524559
4851,3.5045132454118444,2.4110420174379708,1.0934712279738736
4852,3.5090550873286426,2.38575653977479,1.1232985475538526
4853,3.442599426646138,2.2721316327117576,1.1704677939343804
4854,3.5328555317729973,2.442483314124491,1.0903722176485062
4855,3.4672779529688236,2.3461710643474714,1.1211068886213522
4856,3.460641361669558,2.3375610595021836,1.1230803021673745
4857,3.4790248174029035,2.3430996886448225,1.135925128758081
4858,3.487794604132653,2.440829916238297,1.0469646878943557
4859,3.4912935799435307,2.3118068546231934,1.1794867253203374
4860,3.5363205112146714,2.3866037158226097,1.1497167953920617
4861,3.510660271962995,2.413380973715045,1.0972792982479498
4862,3.48147199300204,2.351421565193132,1.130050427808908
4863,3.5135252611038212,2.402376882574448,1.1111483785293732
4864,3.4455938399109796,2.2679984991255697,1.1775953407854098
4865,3.482682090570481,2.406234047463612,1.0764480431068688
4866,3.4053420126006437,2.2400606206328195,1.1652813919678242
4867,3.466956464035162,2.4050368565401294,1.0619196074950326
4868,3.4737243586335493,2.353965695787278,1.1197586628462712
4869,3.4420659508192384,2.3202707006005783,1.1217952502186601
4870,3.4229249693430788,2.254508011740173,1.168416957602906
4871,3.4508441020189964,2.2680652206840684,1.182778881334928
4872,3.430103901971841,2.3018709541974864,1.1282329477743547
4873,3.4319622340560825,2.2604624576166255,1.171499776439457
4874,3.481577478527923,2.3568679055788833,1.12470957294904
4875,3.5210231383745882,2.427649424382477,1.0933737139921114
4876,3.4321413718616283,2.264531403507136,1.1676099683544923
4877,3.4312707693319044,2.297576140868317,1.1336946284635876
4878,3.44682548838549,2.3436907023916147,1.1031347859938752
4879,3.5074283491290705,2.4007355848878826,1.106692764241188
4880,3.5333059412699432,2.4261498435552613,1.107156097714682
4881,3.474351347003549,2.3299323395067337,1.1444190074968152
4882,3.487859911659749,2.406597323277826,1.081262588381923
4883,3.4488075488842864,2.332829188580056,1.1159783603042306
4884,3.4434796324049706,2.3467407788288717,1.096738853576099
4885,3.495301440784743,2.3421167317457714,1.1531847090389715
4886,3.5063899547619353,2.3621777250741145,1.1442122296878208
4887,3.4451253977328085,2.3231801972270287,1.1219452005057797
4888,3.450978229388346,2.378613889064199,1.0723643403241474
4889,3.4025081073532717,2.2391179975679503,1.1633901097853214
4890,3.4359615902030107,2.281849350859803,1.154112239343208
4891,3.5124863898585748,2.3428034878729322,1.1696829019856425
4892,3.517397086608152,2.356070869769264,1.161326216838888
4893,3.5068902611701445,2.3540276904483446,1.1528625707217999
4894,3.399517069732553,2.278355991427801,1.1211610783047519
4895,3.414313678913641,2.2275170715449812,1.1867966073686596
4896,3.47850146884955,2.361477068636789,1.117024400212761
4897,3.5170149621195415,2.4008185602630374,1.116196401856504
4898,3.4772848915027565,2.3973891217435725,1.079895769759184
4899,3.499483283630697,2.3778613384828127,1.1216219451478842
4900,3.5221429519747134,2.4475557020791854,1.074587249895528
4901,3.4501686647936025,2.300065734739103,1.1501029300544996
4902,3.493785541381711,2.33880531555069,1.1549802258310211
4903,3.510070607234658,2.4059442343925874,1.1041263728420705
4904,3.4790279721718447,2.3129648935879037,1.166063078583941
4905,3.3877400791186583,2.2559488111666406,1.1317912679520177
4906,3.510598827156717,2.3726186561621017,1.1379801709946151
4907,3.489426068762166,2.350418087367864,1.1390079813943021
4908,3.5109524785350543,2.4694944021862137,1.0414580763488406
4909,3.502372814062152,2.43394709490968,1.0684257191524722
4910,3.5199417366087684,2.372266944377241,1.1476747922315274
4911,3.448811116212433,2.299948488020897,1.148862628191536
4912,3.4810614466254792,2.33473578941027,1.1463256572152094
4913,3.4383134691535897,2.2860056761048138,1.152307793048776
4914,3.523381554405276,2.4449374550952188,1.0784440993100572
4915,3.375196582933789,2.1892135011355616,1.1859830817982275
4916,3.505733075579537,2.403322677669077,1.10241039791046
4917,3.472096271879807,2.3046501668201365,1.1674461050596707
4918,3.420813475784323,2.2653141422670977,1.1554993335172252
4919,3.455491357681515,2.3051525988047037,1.1503387588768113
4920,3.462456773222076,2.3182464509509857,1.1442103222710904
4921,3.4531605983960256,2.3572123390777637,1.095948259318262
4922,3.461513500667556,2.2947716074540656,1.1667418932134903
4923,3.4812985091200215,2.332192857788595,1.1491056513314266
4924,3.4051962097241457,2.2900212984977597,1.115174911226386
4925,3.5362666004179055,2.4514472690010547,1.0848193314168508
4926,3.4741920206705093,2.350382037409518,1.1238099832609914
4927,3.5075754624254984,2.457699453874244,1.0498760085512546
4928,3.3575415114600005,2.1538263458928357,1.2037151655671647
4929,3.4486545343017903,2.2920387999069756,1.1566157343948147
4930,3.5181449968261886,2.3797418568721045,1.1384031399540842
4931,3.43286414558787,2.2705106167728264,1.1623535288150437
4932,3.446135959359175,2.30100442221414,1.1451315371450352
4933,3.512979422156921,2.412687737405988,1.1002916847509332
4934,3.523122946968047,2.477082220047739,1.046040726920308
4935,3.5323776523974093,2.4324416391266817,1.0999360132707277
4936,3.4134814837853855,2.2356787072913997,1.1778027764939858
4937,3.4697717419064436,2.3607400081988943,1.1090317337075493
4938,3.493656340916464,2.379613823234413,1.114042517682051
4939,3.4884824805860895,2.3867232303882977,1.1017592501977918
4940,3.4634580322739903,2.2858401043535865,1.1776179279204038
4941,3.4990778456025824,2.3279894259508005,1.171088419651782
4942,3.5293023894755247,2.425304332196087,1.1039980572794375
4943,3.4518377214838263,2.3022567606146622,1.149580960869164
4944,3.486424822721954,2.4153257215783457,1.0710991011436084
4945,3.4707152263631693,2.3093721723877954,1.161343053975374
4946,3.4958298682442313,2.406775041236998,1.0890548270072333
4947,3.4689559476483014,2.3040434152863996,1.1649125323619018
4948,3.466498036018263,2.3710091798049917,1.0954888562132714
4949,3.4565592997925503,2.2920194392963396,1.1645398604962107
4950,3.4973324111043556,2.435028460001947,1.0623039511024084
4951,3.3886817572207084,2.215894912916612,1.1727868443040963
4952,3.498221175781309,2.3488923532567756,1.1493288225245335
4953,3.518169167195674,2.3858977984137724,1.1322713687819017
4954,3.3820620002830384,2.230732188735964,1.1513298115470745
4955,3.4613711505209035,2.3144637756859954,1.1469073748349081
4956,3.4291969211932387,2.296370535763578,1.1328263854296607
4957,3.5048813117502484,2.444383065994592,1.0604982457556562
4958,3.464469889612395,2.293982243806222,1.170487645806173
4959,3.489092433630483,2.399656522444988,1.089435911185495
4960,3.4536856561625626,2.2641234821276974,1.1895621740348652
4961,3.4254183947586476,2.249490812737554,1.1759275820210937
4962,3.511961005945072,2.4168159206272155,1.0951450853178564
4963,3.5150717863977885,2.4512891920997752,1.0637825942980133
4964,3.4043491228095513,2.2666561894112984,1.1376929333982528
4965,3.3930333964199604,2.218423754497593,1.1746096419223675
4966,3.487675772969194,2.328898808008843,1.1587769649603508
4967,3.4294039879051743,2.315362388301059,1.1140415996041155
4968,3.536639665237329,2.5243159725503843,1.0123236926869446
4969,3.4656793216197967,2.3317068870676967,1.1339724345521
4970,3.502310936259211,2.4409589968678542,1.0613519393913569
4971,3.4988225983023447,2.4359354543340346,1.06288714396831
4972,3.5042456842359595,2.4073088279796497,1.0969368562563098
4973,3.447289982876854,2.3105554946128066,1.1367344882640475
4974,3.4614717000083624,2.2690428247850476,1.1924288752233148
4975,3.4842949372376744,2.3504152250339856,1.1338797122036888
4976,3.477160784723988,2.347228864957676,1.129931919766312
4977,3.4541610458054195,2.3513192477618876,1.1028417980435319
4978,3.4620783521791547,2.3352452730015516,1.1268330791776031
4979,3.487618205603583,2.4153471306171292,1.0722710749864537
4980,3.4803173282599285,2.369728632516633,1.1105886957432953
4981,3.4355503176286413,2.271322064337657,1.1642282532909842
4982,3.4006312142873054,2.2311580759460194,1.169473138341286
4983,3.5275454846024643,2.3672294066031876,1.1603160779992767
4984,3.4988183248077824,2.3732474376535353,1.1255708871542471
4985,3.507438975538913,2.424579393954951,1.082859581583962
4986,3.5046017304312462,2.3832333099484058,1.1213684204828405
4987,3.4668586341421888,2.289750379521364,1.177108254620825
4988,3.4995610749735366,2.3611796458506076,1.138381429122929
4989,3.4864052902798686,2.3572371451581424,1.1291681451217261
4990,3.4665710996867323,2.3833232341912676,1.0832478654954647
4991,3.5184486605797267,2.394704496651172,1.1237441639285546
4992,3.4239466341929314,2.339758668851821,1.0841879653411106
4993,3.4877262247404834,2.310941230532495,1.1767849942079884
4994,3.528030992101144,2.4858694540281383,1.0421615380730058
4995,3.4381706800800544,2.3221062027341355,1.116064477345919
4996,3.4762395366668155,2.3701645871850996,1.106074949481716
4997,3.4645063527906115,2.348108423478774,1.1163979293118373
4998,3.4639269023051837,2.2982425125490957,1.165684389756088
4999,3.4790568288949384,2.3870269415572967,1.0920298873376417
5000,3.4445283928425594,2.230932597664103,1.2135957951784566
5001,3.5267105064299993,2.4556456609126824,1.0710648455173168
5002,3.4759146534446113,2.3584768620264844,1.1174377914181268
5003,3.4019387047398597,2.2398882822763624,1.1620504224634973
5004,3.519508610307555,2.3978479306446947,1.12166067966286
5005,3.521644006489359,2.42494092282017,1.0967030836691891
5006,3.5144616795187478,2.400189494190369,1.1142721853283786
5007,3.4740359579452305,2.390329305478198,1.0837066524670322
5008,3.4431208681815346,2.3366054797897053,1.1065153883918293
5009,3.5086949508921617,2.386466149674304,1.1222288012178576
