source_id,language,variant_count,seed,master_key_sha256,parent_phase3a3_master_key_sha256,reserved_test_encoded,train_active_suffix_count,train_active_suffix_counts_json,train_base_form_preservation_fraction,train_base_form_recovery_accuracy,train_cipher_glyph_alphabet_size,train_exact_cipher_token_recurrence_fraction,train_max_realized_surface_forms_per_plaintext_word,train_mean_realized_surface_forms_per_plaintext_word_present,train_plaintext_types_with_multiple_observed_base_forms,train_round_trip_accuracy,train_same_surface_probability_given_same_plaintext_word,train_suffix_entropy_bits,train_suffix_entropy_fraction_of_max,train_token_coverage_fraction,train_token_length_plus_one_accuracy,train_tokens,train_unique_cipher_tokens,train_unique_plaintext_word_types,validation_active_suffix_count,validation_active_suffix_counts_json,validation_base_form_preservation_fraction,validation_base_form_recovery_accuracy,validation_cipher_glyph_alphabet_size,validation_exact_cipher_token_recurrence_fraction,validation_max_realized_surface_forms_per_plaintext_word,validation_mean_realized_surface_forms_per_plaintext_word_present,validation_plaintext_types_with_multiple_observed_base_forms,validation_round_trip_accuracy,validation_same_surface_probability_given_same_plaintext_word,validation_suffix_entropy_bits,validation_suffix_entropy_fraction_of_max,validation_token_coverage_fraction,validation_token_length_plus_one_accuracy,validation_tokens,validation_unique_cipher_tokens,validation_unique_plaintext_word_types
latin_udante_ud218,Latin,4,40814041441,86fe21ef7b42bebfc8b40a93ec40cb125e37a252f5d71ac2e0b0ec7f390ed1ec,5158e09389dc707976e15debd8e7ea2377aba291011495a3b97eab0c5fa3aff3,False,4,"{""V0001"": 3454, ""V0002"": 3439, ""V0003"": 3463, ""V0004"": 3504}",1.0,1.0,28,0.5382395382395382,4,1.5133601324190116,0,1.0,0.25045533107111617,1.9999651807101422,0.9999825903550711,1.0,1.0,13860,6400,4229,4,"{""V0001"": 689, ""V0002"": 723, ""V0003"": 727, ""V0004"": 724}",1.0,1.0,27,0.3608103388054488,4,1.381132075471698,0,1.0,0.25548860361540476,1.9996582843543298,0.9998291421771649,1.0,1.0,2863,1830,1325
latin_udante_ud218,Latin,4,40814041442,ad4fac2f3039d19cd9387171003e8fcb33c48466dbc1c64a433d4aeb60d340c4,de471d4cf6c2a379edfdf6f68bfb767ea93d358f393d8e62e686f78f4928d481,False,4,"{""V0001"": 3474, ""V0002"": 3487, ""V0003"": 3460, ""V0004"": 3439}",1.0,1.0,28,0.5369408369408369,4,1.5176164577914402,0,1.0,0.24983836275201676,1.9999809750397817,0.9999904875198908,1.0,1.0,13860,6418,4229,4,"{""V0001"": 752, ""V0002"": 708, ""V0003"": 696, ""V0004"": 707}",1.0,1.0,27,0.366049598323437,4,1.369811320754717,0,1.0,0.2553314121037464,1.9993581767138813,0.9996790883569406,1.0,1.0,2863,1815,1325
latin_udante_ud218,Latin,8,40814041438,d17c508065d061026f14e89ef8263936497cf7c37a3e3268c9431d8a2469812d,ffbcdd957d38d3472f91c3a43d3d93ccda5d32fe846c7595cb4be200cbc50ee4,False,8,"{""V0001"": 1749, ""V0002"": 1698, ""V0003"": 1795, ""V0004"": 1647, ""V0007"": 1807, ""V0008"": 1772, ""V0009"": 1689, ""V0014"": 1703}",1.0,1.0,32,0.45375180375180374,8,1.7902577441475527,0,1.0,0.12477127801184072,2.9993220536441685,0.9997740178813895,1.0,1.0,13860,7571,4229,8,"{""V0001"": 352, ""V0002"": 357, ""V0003"": 336, ""V0004"": 348, ""V0007"": 398, ""V0008"": 344, ""V0009"": 360, ""V0014"": 368}",1.0,1.0,31,0.28326929793922456,8,1.548679245283019,0,1.0,0.11951794603091433,2.9982563965888414,0.9994187988629472,1.0,1.0,2863,2052,1325
latin_udante_ud218,Latin,8,40814041439,95dda5855a5508c27070f72e433c9b2a83d3860e14a5da902deffbf18258422f,2ea40b299ff7f65d522e7bcd4dc9ebbdb158411a8c2a9914dd6a2cfead62bb21,False,8,"{""V0001"": 1670, ""V0002"": 1776, ""V0003"": 1709, ""V0004"": 1748, ""V0006"": 1735, ""V0007"": 1711, ""V0012"": 1722, ""V0015"": 1789}",1.0,1.0,32,0.4522366522366522,8,1.7952234570820524,0,1.0,0.12558474651476287,2.9996886597189922,0.9998962199063307,1.0,1.0,13860,7592,4229,8,"{""V0001"": 355, ""V0002"": 361, ""V0003"": 353, ""V0004"": 372, ""V0006"": 356, ""V0007"": 334, ""V0012"": 370, ""V0015"": 362}",1.0,1.0,31,0.28012574222843173,8,1.5554716981132075,0,1.0,0.12543882630337963,2.9993045383252754,0.9997681794417584,1.0,1.0,2863,2061,1325
latin_udante_ud218,Latin,8,40814041440,e168a2d4076b44c7403a8e24e5535ad2da14ac5dcd5d0db796bcd16aaa0e61bc,58b7a0ecdd4220300c610b390b034ce8314f0c34d6ae95fbdbee258311b954b7,False,8,"{""V0001"": 1735, ""V0002"": 1672, ""V0003"": 1774, ""V0004"": 1680, ""V0005"": 1816, ""V0010"": 1746, ""V0012"": 1744, ""V0014"": 1693}",1.0,1.0,32,0.4494949494949495,8,1.8042090328682905,0,1.0,0.12484522969392456,2.9994907557556836,0.9998302519185612,1.0,1.0,13860,7630,4229,8,"{""V0001"": 343, ""V0002"": 341, ""V0003"": 372, ""V0004"": 356, ""V0005"": 367, ""V0010"": 385, ""V0012"": 340, ""V0014"": 359}",1.0,1.0,31,0.29060426126440797,8,1.5328301886792453,0,1.0,0.12742991878438564,2.998703974673587,0.9995679915578624,1.0,1.0,2863,2031,1325
latin_udante_ud218,Latin,8,40814041441,86fe21ef7b42bebfc8b40a93ec40cb125e37a252f5d71ac2e0b0ec7f390ed1ec,5158e09389dc707976e15debd8e7ea2377aba291011495a3b97eab0c5fa3aff3,False,8,"{""V0001"": 1705, ""V0002"": 1763, ""V0003"": 1670, ""V0004"": 1744, ""V0011"": 1793, ""V0012"": 1749, ""V0013"": 1760, ""V0015"": 1676}",1.0,1.0,32,0.45476190476190476,8,1.786947268857886,0,1.0,0.12511568155983113,2.9995902244718597,0.9998634081572866,1.0,1.0,13860,7557,4229,8,"{""V0001"": 353, ""V0002"": 363, ""V0003"": 360, ""V0004"": 376, ""V0011"": 367, ""V0012"": 336, ""V0013"": 348, ""V0015"": 360}",1.0,1.0,31,0.28152287809989524,8,1.5524528301886793,0,1.0,0.12811108200157192,2.999259569512862,0.9997531898376207,1.0,1.0,2863,2057,1325
latin_udante_ud218,Latin,8,40814041442,ad4fac2f3039d19cd9387171003e8fcb33c48466dbc1c64a433d4aeb60d340c4,de471d4cf6c2a379edfdf6f68bfb767ea93d358f393d8e62e686f78f4928d481,False,8,"{""V0001"": 1725, ""V0002"": 1719, ""V0003"": 1745, ""V0004"": 1725, ""V0010"": 1749, ""V0012"": 1768, ""V0013"": 1714, ""V0014"": 1715}",1.0,1.0,32,0.45266955266955267,8,1.7938046819579097,0,1.0,0.12462971336328024,2.9999211392024545,0.9999737130674848,1.0,1.0,13860,7586,4229,8,"{""V0001"": 364, ""V0002"": 359, ""V0003"": 337, ""V0004"": 360, ""V0010"": 388, ""V0012"": 349, ""V0013"": 347, ""V0014"": 359}",1.0,1.0,31,0.2776807544533706,8,1.560754716981132,0,1.0,0.12627718103222427,2.998894099318362,0.9996313664394539,1.0,1.0,2863,2068,1325
latin_udante_ud218,Latin,16,40814041438,d17c508065d061026f14e89ef8263936497cf7c37a3e3268c9431d8a2469812d,ffbcdd957d38d3472f91c3a43d3d93ccda5d32fe846c7595cb4be200cbc50ee4,False,16,"{""V0001"": 886, ""V0002"": 846, ""V0003"": 943, ""V0004"": 812, ""V0005"": 872, ""V0006"": 883, ""V0007"": 924, ""V0008"": 882, ""V0009"": 837, ""V0010"": 852, ""V0011"": 863, ""V0012"": 852, ""V0013"": 852, ""V0014"": 831, ""V0015"": 835, ""V0016"": 890}",1.0,1.0,40,0.37113997113997116,16,2.0610073303381413,0,1.0,0.062358171238289226,3.998939672838028,0.999734918209507,1.0,1.0,13860,8716,4229,16,"{""V0001"": 186, ""V0002"": 170, ""V0003"": 169, ""V0004"": 170, ""V0005"": 178, ""V0006"": 187, ""V0007"": 211, ""V0008"": 173, ""V0009"": 182, ""V0010"": 167, ""V0011"": 166, ""V0012"": 187, ""V0013"": 178, ""V0014"": 190, ""V0015"": 178, ""V0016"": 171}",1.0,1.0,39,0.20537897310513448,16,1.7169811320754718,0,1.0,0.05968037725962798,3.997238952272042,0.9993097380680105,1.0,1.0,2863,2275,1325
latin_udante_ud218,Latin,16,40814041439,95dda5855a5508c27070f72e433c9b2a83d3860e14a5da902deffbf18258422f,2ea40b299ff7f65d522e7bcd4dc9ebbdb158411a8c2a9914dd6a2cfead62bb21,False,16,"{""V0001"": 859, ""V0002"": 908, ""V0003"": 855, ""V0004"": 827, ""V0005"": 858, ""V0006"": 860, ""V0007"": 853, ""V0008"": 836, ""V0009"": 924, ""V0010"": 921, ""V0011"": 875, ""V0012"": 886, ""V0013"": 868, ""V0014"": 854, ""V0015"": 865, ""V0016"": 811}",1.0,1.0,40,0.36962481962481963,16,2.065973043272641,0,1.0,0.06273215545911318,3.9991223454499862,0.9997805863624966,1.0,1.0,13860,8737,4229,16,"{""V0001"": 177, ""V0002"": 170, ""V0003"": 165, ""V0004"": 185, ""V0005"": 170, ""V0006"": 183, ""V0007"": 164, ""V0008"": 172, ""V0009"": 168, ""V0010"": 187, ""V0011"": 173, ""V0012"": 198, ""V0013"": 191, ""V0014"": 188, ""V0015"": 194, ""V0016"": 178}",1.0,1.0,39,0.20677610897659798,16,1.7139622641509433,0,1.0,0.0643437254388263,3.997585754957798,0.9993964387394495,1.0,1.0,2863,2271,1325
latin_udante_ud218,Latin,16,40814041440,e168a2d4076b44c7403a8e24e5535ad2da14ac5dcd5d0db796bcd16aaa0e61bc,58b7a0ecdd4220300c610b390b034ce8314f0c34d6ae95fbdbee258311b954b7,False,16,"{""V0001"": 855, ""V0002"": 809, ""V0003"": 859, ""V0004"": 838, ""V0005"": 927, ""V0006"": 841, ""V0007"": 889, ""V0008"": 842, ""V0009"": 854, ""V0010"": 905, ""V0011"": 915, ""V0012"": 863, ""V0013"": 863, ""V0014"": 839, ""V0015"": 880, ""V0016"": 881}",1.0,1.0,40,0.36818181818181817,16,2.0707022936864505,0,1.0,0.06187009013653593,3.999108613532111,0.9997771533830278,1.0,1.0,13860,8757,4229,16,"{""V0001"": 166, ""V0002"": 154, ""V0003"": 182, ""V0004"": 192, ""V0005"": 181, ""V0006"": 204, ""V0007"": 186, ""V0008"": 164, ""V0009"": 179, ""V0010"": 181, ""V0011"": 190, ""V0012"": 158, ""V0013"": 187, ""V0014"": 180, ""V0015"": 177, ""V0016"": 182}",1.0,1.0,39,0.2120153684945861,16,1.7026415094339622,0,1.0,0.064920094314907,3.9964189329318223,0.9991047332329556,1.0,1.0,2863,2256,1325
latin_udante_ud218,Latin,16,40814041441,86fe21ef7b42bebfc8b40a93ec40cb125e37a252f5d71ac2e0b0ec7f390ed1ec,5158e09389dc707976e15debd8e7ea2377aba291011495a3b97eab0c5fa3aff3,False,16,"{""V0001"": 875, ""V0002"": 856, ""V0003"": 870, ""V0004"": 856, ""V0005"": 830, ""V0006"": 888, ""V0007"": 866, ""V0008"": 800, ""V0009"": 864, ""V0010"": 908, ""V0011"": 885, ""V0012"": 883, ""V0013"": 896, ""V0014"": 845, ""V0015"": 831, ""V0016"": 907}",1.0,1.0,40,0.37012987012987014,16,2.064317805627808,0,1.0,0.06281455876200659,3.99920797198168,0.99980199299542,1.0,1.0,13860,8730,4229,16,"{""V0001"": 160, ""V0002"": 191, ""V0003"": 167, ""V0004"": 178, ""V0005"": 193, ""V0006"": 198, ""V0007"": 168, ""V0008"": 193, ""V0009"": 164, ""V0010"": 180, ""V0011"": 187, ""V0012"": 168, ""V0013"": 184, ""V0014"": 176, ""V0015"": 184, ""V0016"": 172}",1.0,1.0,39,0.2018861334264757,16,1.7245283018867925,0,1.0,0.06250982446947864,3.997120581363133,0.9992801453407832,1.0,1.0,2863,2285,1325
latin_udante_ud218,Latin,16,40814041442,ad4fac2f3039d19cd9387171003e8fcb33c48466dbc1c64a433d4aeb60d340c4,de471d4cf6c2a379edfdf6f68bfb767ea93d358f393d8e62e686f78f4928d481,False,16,"{""V0001"": 873, ""V0002"": 862, ""V0003"": 869, ""V0004"": 882, ""V0005"": 857, ""V0006"": 843, ""V0007"": 876, ""V0008"": 828, ""V0009"": 862, ""V0010"": 887, ""V0011"": 852, ""V0012"": 906, ""V0013"": 886, ""V0014"": 864, ""V0015"": 862, ""V0016"": 851}",1.0,1.0,40,0.3704906204906205,16,2.0631354930243555,0,1.0,0.062432122920373055,3.9996768298450593,0.9999192074612648,1.0,1.0,13860,8725,4229,16,"{""V0001"": 187, ""V0002"": 163, ""V0003"": 154, ""V0004"": 185, ""V0005"": 196, ""V0006"": 175, ""V0007"": 183, ""V0008"": 160, ""V0009"": 154, ""V0010"": 197, ""V0011"": 177, ""V0012"": 195, ""V0013"": 187, ""V0014"": 173, ""V0015"": 191, ""V0016"": 186}",1.0,1.0,39,0.2008382815228781,16,1.7267924528301888,0,1.0,0.061933455593397954,3.9954717133461113,0.9988679283365278,1.0,1.0,2863,2288,1325
