source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,variant_count,phase3_mechanism
french_profiterole_ud218,French,latent_variant_K2,40814041438,token_markov,exact_token_markov,1,387,10000,450905242623774296,2.3663070197084304,2.8360580801520854,-0.469751060443655,-0.1985165308352661,-0.5100160357557353,-0.43065455760863575,0.0,1.0,False,False,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041438,copy_edit,local_copy_edit,16,387,10000,5490003992813034913,4.308033798499043,2.8360580801520854,1.4719757183469575,0.341681562215182,1.4408640006111566,1.5024704151121364,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041439,hmm_space_free,categorical_hmm,16,387,10000,418249048825232125,3.8006248802527614,3.4765817542597617,0.32404312599299967,0.08526048642070905,0.2905168554630011,0.35680231485863656,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041439,hmm_token_aware,categorical_hmm,16,387,10000,6105209750866737078,3.210586921145249,2.867800112837848,0.34278680830740127,0.10676764614275747,0.31737211392328196,0.3681501555098996,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041439,slot_grammar,finite_template_slot_grammar,16,387,10000,2186407209103995574,3.422538070713067,2.8371494940767423,0.5853885766363245,0.17103931776407144,0.5620126105130259,0.6079150250751503,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041439,token_markov,exact_token_markov,1,387,10000,5227680632943021501,2.371473137687578,2.8371494940767423,-0.46567635638916416,-0.19636585757123304,-0.5057251256251413,-0.4268142939972531,0.0,1.0,False,False,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041439,copy_edit,local_copy_edit,16,387,10000,6395863900844960714,4.3117943891606325,2.8371494940767423,1.4746448950838902,0.3420026007712663,1.444950621790644,1.505299979544376,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041440,hmm_space_free,categorical_hmm,16,387,10000,5799825542139101410,3.8165284321449486,3.488089534554737,0.3284388975902117,0.08605697649830524,0.29580769588633204,0.36081178016194654,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,3930271422565120953,3.209789255235747,2.862921639339068,0.346867615896679,0.10806554210089492,0.3211334290701703,0.37340577528153684,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,8642392929805488042,3.4298229643545683,2.8372365604056315,0.5925864039489368,0.17277463300804818,0.569216337837678,0.6157391607212599,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041440,token_markov,exact_token_markov,1,387,10000,2306515653439693098,2.364173694390278,2.8372365604056315,-0.47306286601535374,-0.20009649339125946,-0.51338852178515,-0.43417623018755974,0.0,1.0,False,False,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041440,copy_edit,local_copy_edit,16,387,10000,1639295631258298743,4.286223093342114,2.8372365604056315,1.4489865329364826,0.3380567229893435,1.4183442964482906,1.478494769465779,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041441,hmm_space_free,categorical_hmm,16,387,10000,6542564512569655267,3.8023387072995485,3.4846240323665323,0.3177146749330162,0.08355769945562252,0.284224752493959,0.35012481298387543,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041441,hmm_token_aware,categorical_hmm,16,387,10000,7430208527980591245,3.193339674180132,2.8610962109018954,0.33224346327823673,0.10404263159494231,0.30839731474804594,0.35639792224946554,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041441,slot_grammar,finite_template_slot_grammar,16,387,10000,7175389165714869648,3.4166822134064625,2.8358894077507215,0.580792805655741,0.1699873647530964,0.5578509950988917,0.6036715391122656,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041441,token_markov,exact_token_markov,1,387,10000,8442268503462452711,2.3697885767674562,2.8358894077507215,-0.46610083098326527,-0.19668456315164473,-0.5063994779596833,-0.426915637603475,0.0,1.0,False,False,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041441,copy_edit,local_copy_edit,16,387,10000,896360315113248480,4.293447205691761,2.8358894077507215,1.4575577979410395,0.3394842717545883,1.4276375096837557,1.487407059619464,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041442,hmm_space_free,categorical_hmm,16,387,10000,6605091672683094197,3.802373806525139,3.478278900803065,0.3240949057220739,0.0852348880496453,0.28960101317739767,0.35713854524978056,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,7145732415753724754,3.1976359240644268,2.8649949953689777,0.33264092869544903,0.1040271427375754,0.30662114538459145,0.3587985133775983,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,7460735691939481970,3.4370458486962487,2.8369310154947676,0.6001148332014812,0.17460192840579036,0.5759370540052566,0.6242777407651396,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041442,token_markov,exact_token_markov,1,387,10000,7254084778710892365,2.382273570006202,2.8369310154947676,-0.4546574454885657,-0.19085022442967436,-0.4935448718116186,-0.41717391043747315,0.0,1.0,False,False,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K2,40814041442,copy_edit,local_copy_edit,16,387,10000,7208137654616554699,4.298854901587484,2.8369310154947676,1.4619238860927166,0.34007286115957447,1.4313468471364457,1.4917927093084138,1.0,0.0,True,True,2,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041438,hmm_space_free,categorical_hmm,16,387,10000,587261832666943494,3.94754040695539,3.6693913458219107,0.27814906113347915,0.07046135883584448,0.24509192917482556,0.3104183684837723,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041438,hmm_token_aware,categorical_hmm,16,387,10000,5817842919895615278,3.2940243913256886,2.974218595188028,0.3198057961376608,0.0970866509002849,0.2933066903489607,0.34605014262730416,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041438,slot_grammar,finite_template_slot_grammar,16,387,10000,7380180766470262817,3.5128432031262675,2.938510271335874,0.5743329317903934,0.1634951799952994,0.5521810373508237,0.5964078983119676,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041438,token_markov,exact_token_markov,1,387,10000,7947542675967121131,2.52574401472154,2.938510271335874,-0.4127662566143342,-0.16342363050589714,-0.45174610336301124,-0.37421555756119895,0.0,1.0,False,False,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041438,copy_edit,local_copy_edit,16,387,10000,4994301719026175217,4.346220929576451,2.938510271335874,1.407710658240577,0.3238930282307948,1.3778839608287328,1.437833704112416,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041439,hmm_space_free,categorical_hmm,16,387,10000,7256513469159690407,3.955984827361705,3.6745286440956693,0.2814561832660356,0.0711469319395095,0.24780125319077878,0.3151307118077987,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041439,hmm_token_aware,categorical_hmm,16,387,10000,6427880720740834403,3.301577093914234,2.9770658930400438,0.3245112008741904,0.09828975415184427,0.29954700218504693,0.34957951099178675,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041439,slot_grammar,finite_template_slot_grammar,16,387,10000,6395144527507645002,3.5357751255037306,2.9399211740691036,0.595853951434627,0.16852145011618558,0.5719191155056883,0.6200022964123619,1.0,0.0,True,True,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041439,token_markov,exact_token_markov,1,387,10000,7443853382332030675,2.537418641656667,2.9399211740691036,-0.4025025324124365,-0.1586267736054956,-0.4408518117704396,-0.3648283649357183,0.0,1.0,False,False,4,related_multi_code_nomenclator
french_profiterole_ud218,French,latent_variant_K4,40814041439,copy_edit,local_copy_edit,16,387,10000,6933529621630918026,4.3446149748415674,2.9399211740691036,1.4046938007724639,0.3233183628253935,1.3744390476956099,1.434619863409857,1.0,0.0,True,True,4,related_multi_code_nomenclator
